event_id,customer_id,session_id,event_timestamp,event_type,page,product_id,device,referrer
E00004392,C00083,S0001024,2026-03-13 05:39:17,product_view,Product,P0023,Tablet,Google
E00004393,C00083,S0001025,2025-12-22 05:50:58,page_view,Home,,Mobile,Email
E00004394,C00083,S0001025,2025-12-22 05:53:11,search,Search,,Mobile,Email
E00004395,C00083,S0001025,2025-12-22 05:54:46,page_view,Category,,Mobile,Email
E00004396,C00083,S0001026,2026-05-13 01:36:36,page_view,Home,,Desktop,Instagram
E00004397,C00083,S0001027,2026-05-07 17:40:14,page_view,Home,,Desktop,Email
E00004398,C00083,S0001027,2026-05-07 17:40:25,search,Search,,Desktop,Email
E00004399,C00083,S0001027,2026-05-07 17:41:13,page_view,Category,,Desktop,Email
E00004400,C00083,S0001027,2026-05-07 17:44:44,product_view,Product,P0051,Desktop,Email
E00004401,C00083,S0001027,2026-05-07 17:45:46,review_view,Reviews,P0023,Desktop,Email
E00004402,C00083,S0001028,2026-03-24 06:33:26,page_view,Home,,Mobile,Email
E00004403,C00083,S0001028,2026-03-24 06:34:32,search,Search,,Mobile,Email
E00004404,C00083,S0001028,2026-03-24 06:35:47,page_view,Category,,Mobile,Email
E00004405,C00083,S0001028,2026-03-24 06:37:18,product_view,Product,P0022,Mobile,Email
E00004406,C00083,S0001029,2026-06-22 13:34:17,page_view,Home,,Mobile,Google
E00004407,C00083,S0001029,2026-06-22 13:36:39,search,Search,,Mobile,Google
E00004408,C00083,S0001029,2026-06-22 13:38:23,page_view,Category,,Mobile,Google
E00004409,C00083,S0001029,2026-06-22 13:39:49,product_view,Product,P0052,Mobile,Google
E00004410,C00083,S0001029,2026-06-22 13:40:26,review_view,Reviews,P0047,Mobile,Google
E00004411,C00083,S0001029,2026-06-22 13:40:37,add_to_cart,Cart,P0067,Mobile,Google
E00004412,C00083,S0001030,2025-11-05 00:20:28,page_view,Home,,Mobile,Affiliate
E00004413,C00083,S0001030,2025-11-05 00:20:40,search,Search,,Mobile,Affiliate
E00004414,C00083,S0001030,2025-11-05 00:23:33,page_view,Category,,Mobile,Affiliate
E00004415,C00083,S0001030,2025-11-05 00:25:39,product_view,Product,P0047,Mobile,Affiliate
E00004416,C00083,S0001031,2026-05-11 06:08:01,page_view,Home,,Mobile,Affiliate
E00004417,C00083,S0001031,2026-05-11 06:08:40,search,Search,,Mobile,Affiliate
E00004418,C00083,S0001031,2026-05-11 06:09:20,page_view,Category,,Mobile,Affiliate
E00004419,C00083,S0001031,2026-05-11 06:13:14,product_view,Product,P0048,Mobile,Affiliate
E00004420,C00083,S0001031,2026-05-11 06:13:59,review_view,Reviews,P0051,Mobile,Affiliate
E00004421,C00083,S0001031,2026-05-11 06:14:41,add_to_cart,Cart,P0067,Mobile,Affiliate
E00004422,C00083,S0001032,2026-06-30 18:21:06,page_view,Home,,Desktop,Direct
E00004423,C00083,S0001032,2026-06-30 18:23:09,search,Search,,Desktop,Direct
E00004424,C00083,S0001032,2026-06-30 18:23:40,page_view,Category,,Desktop,Direct
E00004425,C00083,S0001032,2026-06-30 18:24:27,product_view,Product,P0022,Desktop,Direct
E00004426,C00083,S0001032,2026-06-30 18:24:49,review_view,Reviews,P0023,Desktop,Direct
E00004427,C00083,S0001032,2026-06-30 18:28:02,add_to_cart,Cart,P0048,Desktop,Direct
E00004428,C00083,S0001032,2026-06-30 18:28:48,checkout_start,Checkout,P0047,Desktop,Direct
E00004429,C00083,S0001032,2026-06-30 18:30:13,purchase,Checkout,P0048,Desktop,Direct
E00004430,C00083,S0001033,2026-04-07 07:55:24,page_view,Home,,Mobile,Affiliate
E00004431,C00083,S0001033,2026-04-07 07:59:11,search,Search,,Mobile,Affiliate
E00004432,C00083,S0001033,2026-04-07 08:02:51,page_view,Category,,Mobile,Affiliate
E00004433,C00083,S0001033,2026-04-07 08:05:58,product_view,Product,P0067,Mobile,Affiliate
E00004434,C00083,S0001033,2026-04-07 08:08:08,review_view,Reviews,P0022,Mobile,Affiliate
E00004435,C00083,S0001033,2026-04-07 08:11:31,add_to_cart,Cart,P0052,Mobile,Affiliate
E00004436,C00083,S0001034,2025-09-30 21:08:58,page_view,Home,,Mobile,Affiliate
E00004437,C00083,S0001034,2025-09-30 21:10:59,search,Search,,Mobile,Affiliate
E00004438,C00083,S0001034,2025-09-30 21:12:38,page_view,Category,,Mobile,Affiliate
E00004439,C00083,S0001034,2025-09-30 21:16:05,product_view,Product,P0052,Mobile,Affiliate
E00004440,C00083,S0001034,2025-09-30 21:17:58,review_view,Reviews,P0067,Mobile,Affiliate
E00004441,C00083,S0001035,2026-02-24 10:50:24,page_view,Home,,Desktop,Facebook
E00004442,C00083,S0001036,2025-11-28 07:07:12,page_view,Home,,Mobile,Affiliate
E00004443,C00083,S0001036,2025-11-28 07:08:00,search,Search,,Mobile,Affiliate
E00004444,C00083,S0001036,2025-11-28 07:08:51,page_view,Category,,Mobile,Affiliate
E00004445,C00083,S0001037,2025-12-22 05:05:50,page_view,Home,,Desktop,Google
E00004446,C00083,S0001037,2025-12-22 05:07:57,search,Search,,Desktop,Google
E00004447,C00083,S0001037,2025-12-22 05:10:46,page_view,Category,,Desktop,Google
E00004448,C00083,S0001037,2025-12-22 05:11:47,product_view,Product,P0023,Desktop,Google
E00004449,C00083,S0001037,2025-12-22 05:12:29,review_view,Reviews,P0022,Desktop,Google
E00004450,C00083,S0001037,2025-12-22 05:15:07,add_to_cart,Cart,P0022,Desktop,Google
E00004451,C00083,S0001038,2025-12-10 08:55:52,page_view,Home,,Mobile,Bing
E00004452,C00083,S0001038,2025-12-10 08:57:14,search,Search,,Mobile,Bing
E00004453,C00083,S0001038,2025-12-10 08:59:26,page_view,Category,,Mobile,Bing
E00004454,C00083,S0001038,2025-12-10 09:02:27,product_view,Product,P0047,Mobile,Bing
E00004455,C00083,S0001038,2025-12-10 09:04:24,review_view,Reviews,P0009,Mobile,Bing
E00004456,C00083,S0001038,2025-12-10 09:07:49,add_to_cart,Cart,P0022,Mobile,Bing
E00004457,C00083,S0001039,2026-01-18 17:56:56,page_view,Home,,Mobile,Bing
E00004458,C00083,S0001039,2026-01-18 18:00:16,search,Search,,Mobile,Bing
E00004459,C00083,S0001039,2026-01-18 18:03:25,page_view,Category,,Mobile,Bing
E00004460,C00083,S0001039,2026-01-18 18:03:59,product_view,Product,P0009,Mobile,Bing
E00004461,C00083,S0001039,2026-01-18 18:04:26,review_view,Reviews,P0052,Mobile,Bing
E00004462,C00083,S0001039,2026-01-18 18:07:37,add_to_cart,Cart,P0023,Mobile,Bing
E00004463,C00083,S0001040,2026-03-02 00:22:04,page_view,Home,,Mobile,Facebook
E00004464,C00083,S0001040,2026-03-02 00:25:17,add_to_cart,Cart,P0047,Mobile,Facebook
E00004465,C00083,S0001040,2026-03-02 00:28:18,checkout_start,Checkout,P0048,Mobile,Facebook
E00004466,C00083,S0001040,2026-03-02 00:32:04,purchase,Checkout,P0067,Mobile,Facebook
E00004467,C00084,S0001041,2025-04-27 21:47:35,page_view,Home,,Desktop,Google
E00004468,C00084,S0001041,2025-04-27 21:48:58,search,Search,,Desktop,Google
E00004469,C00084,S0001041,2025-04-27 21:51:17,page_view,Category,,Desktop,Google
E00004470,C00084,S0001041,2025-04-27 21:53:35,product_view,Product,P0068,Desktop,Google
E00004471,C00084,S0001042,2024-12-15 13:05:00,page_view,Home,,Mobile,Bing
E00004472,C00084,S0001042,2024-12-15 13:06:53,search,Search,,Mobile,Bing
E00004473,C00084,S0001042,2024-12-15 13:09:03,page_view,Category,,Mobile,Bing
E00004474,C00084,S0001042,2024-12-15 13:11:38,product_view,Product,P0014,Mobile,Bing
E00004475,C00084,S0001042,2024-12-15 13:15:17,add_to_cart,Cart,P0029,Mobile,Bing
E00004476,C00084,S0001042,2024-12-15 13:17:05,checkout_start,Checkout,P0028,Mobile,Bing
E00004477,C00084,S0001042,2024-12-15 13:21:04,purchase,Checkout,P0068,Mobile,Bing
E00004478,C00084,S0001043,2025-10-17 15:03:45,page_view,Home,,Mobile,Email
E00004479,C00084,S0001043,2025-10-17 15:07:22,search,Search,,Mobile,Email
E00004480,C00084,S0001043,2025-10-17 15:08:11,page_view,Category,,Mobile,Email
E00004481,C00084,S0001043,2025-10-17 15:08:26,product_view,Product,P0074,Mobile,Email
E00004482,C00084,S0001043,2025-10-17 15:09:29,review_view,Reviews,P0014,Mobile,Email
E00004483,C00084,S0001043,2025-10-17 15:11:45,add_to_cart,Cart,P0068,Mobile,Email
E00004484,C00084,S0001044,2024-10-07 23:57:35,page_view,Home,,Desktop,Google
E00004485,C00084,S0001044,2024-10-07 23:59:25,search,Search,,Desktop,Google
E00004486,C00084,S0001044,2024-10-08 00:01:52,page_view,Category,,Desktop,Google
E00004487,C00084,S0001044,2024-10-08 00:03:27,product_view,Product,P0029,Desktop,Google
E00004488,C00084,S0001045,2026-01-14 06:03:56,page_view,Home,,Mobile,Direct
E00004489,C00084,S0001045,2026-01-14 06:07:33,search,Search,,Mobile,Direct
E00004490,C00084,S0001045,2026-01-14 06:07:51,page_view,Category,,Mobile,Direct
E00004491,C00084,S0001045,2026-01-14 06:10:57,product_view,Product,P0074,Mobile,Direct
E00004492,C00084,S0001045,2026-01-14 06:14:15,review_view,Reviews,P0066,Mobile,Direct
E00004493,C00084,S0001045,2026-01-14 06:17:13,add_to_cart,Cart,P0017,Mobile,Direct
E00004494,C00084,S0001046,2024-06-08 19:54:44,page_view,Home,,Mobile,Affiliate
E00004495,C00084,S0001046,2024-06-08 19:58:16,search,Search,,Mobile,Affiliate
E00004496,C00084,S0001046,2024-06-08 19:58:30,page_view,Category,,Mobile,Affiliate
E00004497,C00084,S0001046,2024-06-08 20:00:01,add_to_cart,Cart,P0014,Mobile,Affiliate
E00004498,C00084,S0001046,2024-06-08 20:02:41,checkout_start,Checkout,P0012,Mobile,Affiliate
E00004499,C00084,S0001046,2024-06-08 20:05:14,purchase,Checkout,P0071,Mobile,Affiliate
E00004500,C00084,S0001047,2025-04-29 10:14:10,page_view,Home,,Desktop,Instagram
E00004501,C00084,S0001047,2025-04-29 10:15:11,search,Search,,Desktop,Instagram
E00004502,C00084,S0001047,2025-04-29 10:18:27,add_to_cart,Cart,P0012,Desktop,Instagram
E00004503,C00084,S0001047,2025-04-29 10:22:22,checkout_start,Checkout,P0066,Desktop,Instagram
E00004504,C00084,S0001047,2025-04-29 10:25:30,purchase,Checkout,P0068,Desktop,Instagram
E00004505,C00084,S0001048,2024-12-06 08:33:59,page_view,Home,,Desktop,Google
E00004506,C00084,S0001048,2024-12-06 08:36:42,search,Search,,Desktop,Google
E00004507,C00084,S0001048,2024-12-06 08:39:54,page_view,Category,,Desktop,Google
E00004508,C00084,S0001049,2024-12-09 00:28:29,page_view,Home,,Desktop,Facebook
E00004509,C00084,S0001049,2024-12-09 00:30:53,add_to_cart,Cart,P0073,Desktop,Facebook
E00004510,C00084,S0001049,2024-12-09 00:33:35,checkout_start,Checkout,P0062,Desktop,Facebook
E00004511,C00084,S0001049,2024-12-09 00:34:45,purchase,Checkout,P0014,Desktop,Facebook
E00004512,C00084,S0001050,2025-12-05 16:12:21,page_view,Home,,Desktop,Bing
E00004513,C00084,S0001050,2025-12-05 16:16:01,search,Search,,Desktop,Bing
E00004514,C00084,S0001050,2025-12-05 16:18:27,page_view,Category,,Desktop,Bing
E00004515,C00084,S0001050,2025-12-05 16:18:48,product_view,Product,P0017,Desktop,Bing
E00004516,C00084,S0001051,2025-11-08 23:26:36,page_view,Home,,Desktop,Bing
E00004517,C00084,S0001051,2025-11-08 23:28:11,search,Search,,Desktop,Bing
E00004518,C00084,S0001051,2025-11-08 23:30:40,page_view,Category,,Desktop,Bing
E00004519,C00084,S0001051,2025-11-08 23:34:35,product_view,Product,P0062,Desktop,Bing
E00004520,C00084,S0001051,2025-11-08 23:37:58,review_view,Reviews,P0017,Desktop,Bing
E00004521,C00084,S0001051,2025-11-08 23:40:47,add_to_cart,Cart,P0066,Desktop,Bing
E00004522,C00084,S0001052,2024-07-08 22:40:51,page_view,Home,,Mobile,Google
E00004523,C00084,S0001052,2024-07-08 22:42:54,search,Search,,Mobile,Google
E00004524,C00084,S0001052,2024-07-08 22:44:50,page_view,Category,,Mobile,Google
E00004525,C00084,S0001052,2024-07-08 22:46:48,product_view,Product,P0014,Mobile,Google
E00004526,C00084,S0001052,2024-07-08 22:48:00,review_view,Reviews,P0071,Mobile,Google
E00004527,C00084,S0001052,2024-07-08 22:49:56,add_to_cart,Cart,P0041,Mobile,Google
E00004528,C00084,S0001052,2024-07-08 22:50:49,checkout_start,Checkout,P0060,Mobile,Google
E00004529,C00084,S0001052,2024-07-08 22:53:43,purchase,Checkout,P0012,Mobile,Google
E00004530,C00084,S0001053,2025-10-24 03:00:20,page_view,Home,,Desktop,Facebook
E00004531,C00084,S0001053,2025-10-24 03:01:59,add_to_cart,Cart,P0073,Desktop,Facebook
E00004532,C00084,S0001053,2025-10-24 03:05:50,checkout_start,Checkout,P0071,Desktop,Facebook
E00004533,C00084,S0001053,2025-10-24 03:08:26,purchase,Checkout,P0029,Desktop,Facebook
E00004534,C00084,S0001054,2025-08-30 09:21:17,page_view,Home,,Desktop,Affiliate
E00004535,C00084,S0001054,2025-08-30 09:21:45,search,Search,,Desktop,Affiliate
E00004536,C00084,S0001054,2025-08-30 09:25:27,page_view,Category,,Desktop,Affiliate
E00004537,C00084,S0001054,2025-08-30 09:29:17,product_view,Product,P0014,Desktop,Affiliate
E00004538,C00084,S0001054,2025-08-30 09:29:36,review_view,Reviews,P0035,Desktop,Affiliate
E00004539,C00085,S0001055,2026-03-30 08:56:52,page_view,Home,,Mobile,Google
E00004540,C00085,S0001056,2025-12-04 22:32:19,page_view,Home,,Mobile,Facebook
E00004541,C00085,S0001056,2025-12-04 22:35:40,search,Search,,Mobile,Facebook
E00004542,C00085,S0001056,2025-12-04 22:37:08,page_view,Category,,Mobile,Facebook
E00004543,C00085,S0001056,2025-12-04 22:37:53,product_view,Product,P0066,Mobile,Facebook
E00004544,C00085,S0001057,2025-11-21 22:07:37,page_view,Home,,Desktop,Bing
E00004545,C00085,S0001057,2025-11-21 22:07:54,search,Search,,Desktop,Bing
E00004546,C00085,S0001058,2026-05-11 03:47:26,page_view,Home,,Mobile,Email
E00004547,C00085,S0001058,2026-05-11 03:49:46,search,Search,,Mobile,Email
E00004548,C00085,S0001058,2026-05-11 03:52:02,page_view,Category,,Mobile,Email
E00004549,C00085,S0001058,2026-05-11 03:54:14,product_view,Product,P0041,Mobile,Email
E00004550,C00085,S0001059,2025-06-22 23:59:51,page_view,Home,,Mobile,Google
E00004551,C00085,S0001059,2025-06-23 00:02:20,search,Search,,Mobile,Google
E00004552,C00085,S0001059,2025-06-23 00:04:44,page_view,Category,,Mobile,Google
E00004553,C00085,S0001059,2025-06-23 00:07:44,product_view,Product,P0066,Mobile,Google
E00004554,C00085,S0001060,2025-10-19 00:56:34,page_view,Home,,Desktop,Email
E00004555,C00085,S0001061,2025-07-10 16:46:38,page_view,Home,,Mobile,Instagram
E00004556,C00085,S0001061,2025-07-10 16:48:39,search,Search,,Mobile,Instagram
E00004557,C00085,S0001061,2025-07-10 16:50:42,page_view,Category,,Mobile,Instagram
E00004558,C00085,S0001061,2025-07-10 16:53:03,product_view,Product,P0073,Mobile,Instagram
E00004559,C00085,S0001061,2025-07-10 16:56:09,review_view,Reviews,P0060,Mobile,Instagram
E00004560,C00085,S0001061,2025-07-10 16:56:21,add_to_cart,Cart,P0062,Mobile,Instagram
E00004561,C00085,S0001061,2025-07-10 16:59:30,checkout_start,Checkout,P0068,Mobile,Instagram
E00004562,C00085,S0001061,2025-07-10 17:00:29,purchase,Checkout,P0057,Mobile,Instagram
E00004563,C00085,S0001062,2026-03-14 14:28:23,page_view,Home,,Desktop,Google
E00004564,C00085,S0001063,2026-01-25 23:20:04,page_view,Home,,Mobile,Facebook
E00004565,C00085,S0001063,2026-01-25 23:22:12,search,Search,,Mobile,Facebook
E00004566,C00085,S0001063,2026-01-25 23:23:36,page_view,Category,,Mobile,Facebook
E00004567,C00085,S0001063,2026-01-25 23:26:14,product_view,Product,P0062,Mobile,Facebook
E00004568,C00085,S0001063,2026-01-25 23:27:25,review_view,Reviews,P0071,Mobile,Facebook
E00004569,C00085,S0001064,2025-09-28 20:37:46,page_view,Home,,Mobile,Instagram
E00004570,C00085,S0001064,2025-09-28 20:39:55,search,Search,,Mobile,Instagram
E00004571,C00085,S0001064,2025-09-28 20:40:43,page_view,Category,,Mobile,Instagram
E00004572,C00085,S0001064,2025-09-28 20:42:44,product_view,Product,P0035,Mobile,Instagram
E00004573,C00085,S0001064,2025-09-28 20:45:28,add_to_cart,Cart,P0073,Mobile,Instagram
E00004574,C00085,S0001064,2025-09-28 20:47:44,checkout_start,Checkout,P0041,Mobile,Instagram
E00004575,C00085,S0001064,2025-09-28 20:49:09,purchase,Checkout,P0012,Mobile,Instagram
E00004576,C00085,S0001065,2026-01-25 06:52:07,page_view,Home,,Desktop,Direct
E00004577,C00085,S0001065,2026-01-25 06:52:24,search,Search,,Desktop,Direct
E00004578,C00085,S0001065,2026-01-25 06:52:52,page_view,Category,,Desktop,Direct
E00004579,C00085,S0001065,2026-01-25 06:56:03,product_view,Product,P0074,Desktop,Direct
E00004580,C00085,S0001065,2026-01-25 06:57:27,review_view,Reviews,P0014,Desktop,Direct
E00004581,C00085,S0001065,2026-01-25 07:00:54,add_to_cart,Cart,P0057,Desktop,Direct
E00004582,C00086,S0001066,2024-12-16 14:10:14,page_view,Home,,Mobile,Direct
E00004583,C00086,S0001066,2024-12-16 14:10:59,search,Search,,Mobile,Direct
E00004584,C00086,S0001066,2024-12-16 14:13:40,page_view,Category,,Mobile,Direct
E00004585,C00086,S0001067,2025-08-22 14:29:02,page_view,Home,,Mobile,Direct
E00004586,C00086,S0001067,2025-08-22 14:29:41,search,Search,,Mobile,Direct
E00004587,C00086,S0001067,2025-08-22 14:33:26,page_view,Category,,Mobile,Direct
E00004588,C00086,S0001067,2025-08-22 14:34:54,add_to_cart,Cart,P0059,Mobile,Direct
E00004589,C00086,S0001067,2025-08-22 14:36:53,checkout_start,Checkout,P0003,Mobile,Direct
E00004590,C00086,S0001067,2025-08-22 14:37:17,purchase,Checkout,P0075,Mobile,Direct
E00004591,C00086,S0001068,2025-08-31 01:38:23,page_view,Home,,Mobile,Facebook
E00004592,C00086,S0001069,2026-06-11 06:36:56,page_view,Home,,Desktop,Instagram
E00004593,C00086,S0001069,2026-06-11 06:39:49,search,Search,,Desktop,Instagram
E00004594,C00086,S0001069,2026-06-11 06:41:57,page_view,Category,,Desktop,Instagram
E00004595,C00086,S0001069,2026-06-11 06:42:19,product_view,Product,P0075,Desktop,Instagram
E00004596,C00087,S0001070,2025-03-01 21:29:43,page_view,Home,,Desktop,Google
E00004597,C00087,S0001070,2025-03-01 21:32:35,search,Search,,Desktop,Google
E00004598,C00087,S0001070,2025-03-01 21:32:48,add_to_cart,Cart,P0024,Desktop,Google
E00004599,C00087,S0001070,2025-03-01 21:35:42,checkout_start,Checkout,P0061,Desktop,Google
E00004600,C00087,S0001070,2025-03-01 21:37:32,purchase,Checkout,P0077,Desktop,Google
E00004601,C00087,S0001071,2024-11-13 18:00:50,page_view,Home,,Tablet,Instagram
E00004602,C00087,S0001071,2024-11-13 18:03:44,search,Search,,Tablet,Instagram
E00004603,C00087,S0001072,2026-06-15 12:34:45,page_view,Home,,Mobile,Google
E00004604,C00087,S0001073,2026-06-19 07:44:28,page_view,Home,,Mobile,Google
E00004605,C00087,S0001073,2026-06-19 07:44:48,search,Search,,Mobile,Google
E00004606,C00087,S0001073,2026-06-19 07:45:01,page_view,Category,,Mobile,Google
E00004607,C00087,S0001073,2026-06-19 07:48:31,product_view,Product,P0056,Mobile,Google
E00004608,C00087,S0001073,2026-06-19 07:51:24,review_view,Reviews,P0027,Mobile,Google
E00004609,C00087,S0001073,2026-06-19 07:51:39,add_to_cart,Cart,P0027,Mobile,Google
E00004610,C00087,S0001074,2025-07-02 06:20:33,page_view,Home,,Mobile,Bing
E00004611,C00087,S0001074,2025-07-02 06:24:09,search,Search,,Mobile,Bing
E00004612,C00087,S0001074,2025-07-02 06:26:45,page_view,Category,,Mobile,Bing
E00004613,C00087,S0001074,2025-07-02 06:28:50,product_view,Product,P0044,Mobile,Bing
E00004614,C00087,S0001074,2025-07-02 06:30:01,review_view,Reviews,P0056,Mobile,Bing
E00004615,C00087,S0001074,2025-07-02 06:33:33,add_to_cart,Cart,P0077,Mobile,Bing
E00004616,C00087,S0001075,2025-07-30 00:54:54,page_view,Home,,Desktop,Affiliate
E00004617,C00087,S0001075,2025-07-30 00:58:30,search,Search,,Desktop,Affiliate
E00004618,C00087,S0001075,2025-07-30 01:01:24,page_view,Category,,Desktop,Affiliate
E00004619,C00087,S0001075,2025-07-30 01:04:49,product_view,Product,P0044,Desktop,Affiliate
E00004620,C00087,S0001075,2025-07-30 01:06:17,review_view,Reviews,P0056,Desktop,Affiliate
E00004621,C00087,S0001076,2026-06-11 13:23:08,page_view,Home,,Desktop,Bing
E00004622,C00087,S0001076,2026-06-11 13:26:22,search,Search,,Desktop,Bing
E00004623,C00087,S0001076,2026-06-11 13:28:09,page_view,Category,,Desktop,Bing
E00004624,C00087,S0001076,2026-06-11 13:30:37,product_view,Product,P0056,Desktop,Bing
E00004625,C00087,S0001076,2026-06-11 13:34:08,review_view,Reviews,P0027,Desktop,Bing
E00004626,C00087,S0001076,2026-06-11 13:35:50,add_to_cart,Cart,P0077,Desktop,Bing
E00004627,C00087,S0001077,2025-08-15 09:14:22,page_view,Home,,Mobile,Direct
E00004628,C00087,S0001077,2025-08-15 09:16:09,search,Search,,Mobile,Direct
E00004629,C00087,S0001077,2025-08-15 09:19:06,page_view,Category,,Mobile,Direct
E00004630,C00087,S0001077,2025-08-15 09:21:05,product_view,Product,P0061,Mobile,Direct
E00004631,C00087,S0001077,2025-08-15 09:23:32,review_view,Reviews,P0077,Mobile,Direct
E00004632,C00087,S0001077,2025-08-15 09:27:12,add_to_cart,Cart,P0056,Mobile,Direct
E00004633,C00087,S0001077,2025-08-15 09:28:52,checkout_start,Checkout,P0061,Mobile,Direct
E00004634,C00087,S0001077,2025-08-15 09:29:52,purchase,Checkout,P0077,Mobile,Direct
E00004635,C00087,S0001078,2025-07-09 18:29:50,page_view,Home,,Desktop,Google
E00004636,C00087,S0001078,2025-07-09 18:31:30,search,Search,,Desktop,Google
E00004637,C00087,S0001079,2026-04-21 15:39:05,page_view,Home,,Desktop,Google
E00004638,C00087,S0001079,2026-04-21 15:40:55,search,Search,,Desktop,Google
E00004639,C00087,S0001079,2026-04-21 15:44:37,page_view,Category,,Desktop,Google
E00004640,C00087,S0001079,2026-04-21 15:46:03,product_view,Product,P0061,Desktop,Google
E00004641,C00087,S0001079,2026-04-21 15:47:33,review_view,Reviews,P0027,Desktop,Google
E00004642,C00087,S0001080,2025-03-14 01:06:10,page_view,Home,,Mobile,Facebook
E00004643,C00087,S0001080,2025-03-14 01:06:21,search,Search,,Mobile,Facebook
E00004644,C00087,S0001080,2025-03-14 01:08:41,page_view,Category,,Mobile,Facebook
E00004645,C00087,S0001080,2025-03-14 01:12:41,product_view,Product,P0061,Mobile,Facebook
E00004646,C00087,S0001080,2025-03-14 01:14:05,review_view,Reviews,P0027,Mobile,Facebook
E00004647,C00087,S0001080,2025-03-14 01:14:55,add_to_cart,Cart,P0077,Mobile,Facebook
E00004648,C00087,S0001081,2025-11-30 22:13:56,page_view,Home,,Desktop,Bing
E00004649,C00087,S0001081,2025-11-30 22:17:49,search,Search,,Desktop,Bing
E00004650,C00087,S0001081,2025-11-30 22:21:05,page_view,Category,,Desktop,Bing
E00004651,C00087,S0001081,2025-11-30 22:23:05,product_view,Product,P0061,Desktop,Bing
E00004652,C00087,S0001082,2025-09-18 19:31:29,page_view,Home,,Desktop,Bing
E00004653,C00087,S0001082,2025-09-18 19:35:03,add_to_cart,Cart,P0024,Desktop,Bing
E00004654,C00087,S0001082,2025-09-18 19:36:45,checkout_start,Checkout,P0077,Desktop,Bing
E00004655,C00087,S0001082,2025-09-18 19:37:03,purchase,Checkout,P0061,Desktop,Bing
E00004656,C00087,S0001083,2025-04-05 19:22:34,page_view,Home,,Desktop,Direct
E00004657,C00087,S0001083,2025-04-05 19:24:41,search,Search,,Desktop,Direct
E00004658,C00088,S0001084,2026-02-13 10:15:02,page_view,Home,,Mobile,Google
E00004659,C00088,S0001084,2026-02-13 10:15:23,search,Search,,Mobile,Google
E00004660,C00088,S0001085,2026-06-21 17:04:54,page_view,Home,,Mobile,Google
E00004661,C00088,S0001085,2026-06-21 17:07:35,search,Search,,Mobile,Google
E00004662,C00088,S0001085,2026-06-21 17:09:05,page_view,Category,,Mobile,Google
E00004663,C00088,S0001085,2026-06-21 17:10:24,product_view,Product,P0075,Mobile,Google
E00004664,C00088,S0001086,2026-03-23 22:54:15,page_view,Home,,Mobile,Direct
E00004665,C00088,S0001086,2026-03-23 22:56:12,search,Search,,Mobile,Direct
E00004666,C00088,S0001086,2026-03-23 22:56:57,page_view,Category,,Mobile,Direct
E00004667,C00088,S0001086,2026-03-23 22:58:32,product_view,Product,P0059,Mobile,Direct
E00004668,C00088,S0001086,2026-03-23 23:00:11,review_view,Reviews,P0018,Mobile,Direct
E00004669,C00088,S0001086,2026-03-23 23:01:51,add_to_cart,Cart,P0003,Mobile,Direct
E00004670,C00088,S0001086,2026-03-23 23:04:54,checkout_start,Checkout,P0020,Mobile,Direct
E00004671,C00088,S0001086,2026-03-23 23:08:00,purchase,Checkout,P0075,Mobile,Direct
E00004672,C00088,S0001087,2025-12-26 10:55:42,page_view,Home,,Mobile,Facebook
E00004673,C00088,S0001087,2025-12-26 10:57:11,search,Search,,Mobile,Facebook
E00004674,C00088,S0001087,2025-12-26 10:58:14,page_view,Category,,Mobile,Facebook
E00004675,C00088,S0001087,2025-12-26 10:59:51,product_view,Product,P0032,Mobile,Facebook
E00004676,C00088,S0001087,2025-12-26 11:03:47,review_view,Reviews,P0018,Mobile,Facebook
E00004677,C00088,S0001087,2025-12-26 11:04:32,add_to_cart,Cart,P0055,Mobile,Facebook
E00004678,C00088,S0001087,2025-12-26 11:07:14,checkout_start,Checkout,P0039,Mobile,Facebook
E00004679,C00088,S0001087,2025-12-26 11:10:41,purchase,Checkout,P0075,Mobile,Facebook
E00004680,C00088,S0001088,2026-06-18 08:31:23,page_view,Home,,Desktop,Email
E00004681,C00088,S0001088,2026-06-18 08:32:57,search,Search,,Desktop,Email
E00004682,C00088,S0001088,2026-06-18 08:33:55,page_view,Category,,Desktop,Email
E00004683,C00088,S0001088,2026-06-18 08:34:25,product_view,Product,P0018,Desktop,Email
E00004684,C00088,S0001088,2026-06-18 08:35:03,review_view,Reviews,P0020,Desktop,Email
E00004685,C00088,S0001088,2026-06-18 08:36:14,add_to_cart,Cart,P0075,Desktop,Email
E00004686,C00088,S0001089,2026-03-25 20:59:28,page_view,Home,,Mobile,Bing
E00004687,C00088,S0001090,2026-04-21 09:40:44,page_view,Home,,Desktop,Google
E00004688,C00088,S0001091,2026-06-13 12:33:46,page_view,Home,,Mobile,Google
E00004689,C00088,S0001091,2026-06-13 12:34:45,add_to_cart,Cart,P0059,Mobile,Google
E00004690,C00088,S0001091,2026-06-13 12:37:58,checkout_start,Checkout,P0075,Mobile,Google
E00004691,C00088,S0001091,2026-06-13 12:39:37,purchase,Checkout,P0043,Mobile,Google
E00004692,C00088,S0001092,2026-03-09 12:31:09,page_view,Home,,Desktop,Direct
E00004693,C00088,S0001092,2026-03-09 12:33:53,search,Search,,Desktop,Direct
E00004694,C00088,S0001092,2026-03-09 12:37:33,page_view,Category,,Desktop,Direct
