customer_id,snapshot_date,recency_days,frequency_90d,monetary_90d,tenure_days,distinct_products_90d,avg_basket_value_90d,return_rate_90d,churn_label_180d,propensity_label_30d
15769,2010-10-01,27,6.0,7877.4,293,10.0,1312.8999999999999,0.0,0,1
15770,2010-10-01,177,0.0,0.0,177,0.0,0.0,0.0,1,0
15771,2010-10-01,169,0.0,0.0,258,0.0,0.0,0.0,1,0
15774,2010-10-01,53,1.0,147.2,221,14.0,147.2,0.0,0,1
15775,2010-10-01,196,0.0,0.0,196,0.0,0.0,0.0,1,0
15777,2010-10-01,133,0.0,0.0,133,0.0,0.0,0.0,0,1
15779,2010-10-01,28,1.0,56.7,97,4.0,56.7,0.0,1,0
15782,2010-10-01,287,0.0,0.0,287,0.0,0.0,0.0,0,1
15784,2010-10-01,32,1.0,382.14,237,15.0,382.14,0.0,1,0
15785,2010-10-01,45,1.0,226.86,289,16.0,226.86,0.0,0,1
15786,2010-10-01,49,0.0,0.0,101,0.0,0.0,1.0,0,1
15788,2010-10-01,65,1.0,221.82999999999998,73,14.0,221.82999999999998,0.06666666666666667,1,0
15789,2010-10-01,46,1.0,481.87,188,36.0,481.87,0.0,0,1
15791,2010-10-01,71,0.0,0.0,206,0.0,0.0,1.0,1,0
15792,2010-10-01,183,0.0,0.0,183,0.0,0.0,0.0,0,0
15793,2010-10-01,22,1.0,325.72,303,3.0,325.72,0.0,0,0
15794,2010-10-01,301,0.0,0.0,302,0.0,0.0,0.0,1,0
15795,2010-10-01,151,0.0,0.0,255,0.0,0.0,0.0,0,1
15796,2010-10-01,18,2.0,418.07,303,32.0,209.035,0.0,0,1
15797,2010-10-01,146,0.0,0.0,246,0.0,0.0,0.0,0,0
15798,2010-10-01,57,1.0,410.71000000000004,246,19.0,410.71000000000004,0.0,1,0
15800,2010-10-01,18,1.0,175.92000000000002,183,48.0,175.92000000000002,0.0,1,0
15803,2010-10-01,10,2.0,910.04,241,25.0,455.02,0.0,1,0
15805,2010-10-01,4,5.0,1416.28,294,84.0,283.256,0.0,0,1
15807,2010-10-01,119,0.0,0.0,231,0.0,0.0,0.0,0,1
15808,2010-10-01,34,3.0,1977.3,303,54.0,659.1,0.0,0,1
15809,2010-10-01,20,1.0,589.12,100,15.0,589.12,0.0625,0,0
15810,2010-10-01,29,1.0,309.82,282,10.0,309.82,0.0,0,0
15812,2010-10-01,0,2.0,868.4100000000001,289,11.0,434.20500000000004,0.0,0,0
15814,2010-10-01,168,0.0,0.0,168,0.0,0.0,0.0,0,0
15816,2010-10-01,107,0.0,0.0,107,0.0,0.0,0.0,1,0
15817,2010-10-01,57,1.0,1258.86,108,67.0,1258.86,0.0,0,1
15818,2010-10-01,153,0.0,0.0,153,0.0,0.0,0.0,1,0
15819,2010-10-01,101,0.0,0.0,196,0.0,0.0,0.0,0,1
15822,2010-10-01,58,1.0,169.3,298,6.0,169.3,0.0,0,0
15823,2010-10-01,253,0.0,0.0,296,0.0,0.0,0.0,0,0
15824,2010-10-01,18,1.0,496.14,97,16.0,496.14,0.0,1,0
15826,2010-10-01,128,0.0,0.0,133,0.0,0.0,0.0,1,0
15827,2010-10-01,62,3.0,353.45,265,18.0,117.81666666666666,0.23076923076923078,0,1
15833,2010-10-01,302,0.0,0.0,302,0.0,0.0,0.0,1,0
15837,2010-10-01,50,1.0,385.03000000000003,50,28.0,385.03000000000003,0.0,1,0
15838,2010-10-01,9,3.0,6858.92,289,7.0,2286.306666666667,0.09090909090909091,0,1
15841,2010-10-01,13,2.0,723.41,294,25.0,361.705,0.038461538461538464,0,0
15842,2010-10-01,92,0.0,0.0,92,0.0,0.0,0.0,0,0
15845,2010-10-01,101,0.0,0.0,247,0.0,0.0,0.0,0,0
15847,2010-10-01,8,1.0,207.24,206,13.0,207.24,0.0,0,1
15848,2010-10-01,186,0.0,0.0,186,0.0,0.0,0.0,1,0
15849,2010-10-01,161,0.0,0.0,161,0.0,0.0,0.0,1,0
15850,2010-10-01,101,0.0,0.0,291,0.0,0.0,0.0,0,0
15851,2010-10-01,91,0.0,0.0,91,0.0,0.0,0.0,1,0
15852,2010-10-01,91,0.0,0.0,91,0.0,0.0,0.0,1,0
15854,2010-10-01,44,2.0,760.0500000000001,294,9.0,380.02500000000003,0.0,0,0
15855,2010-10-01,41,1.0,340.48,41,15.0,340.48,0.0,0,0
15856,2010-10-01,20,6.0,2836.41,301,62.0,472.73499999999996,0.0,0,1
15858,2010-10-01,57,1.0,100.5,294,12.0,100.5,0.0,0,1
15860,2010-10-01,123,0.0,0.0,298,0.0,0.0,0.0,0,1
15861,2010-10-01,21,1.0,313.36,245,66.0,313.36,0.014084507042253521,0,0
15862,2010-10-01,69,1.0,304.9,287,50.0,304.9,0.0,0,0
15863,2010-10-01,182,0.0,0.0,287,0.0,0.0,0.0,1,0
15865,2010-10-01,268,0.0,0.0,268,0.0,0.0,0.0,0,1
15867,2010-10-01,13,2.0,540.02,290,65.0,270.01,0.014492753623188406,0,0
15868,2010-10-01,148,0.0,0.0,148,0.0,0.0,0.0,1,0
15869,2010-10-01,191,0.0,0.0,191,0.0,0.0,0.0,0,0
15870,2010-10-01,11,2.0,370.24,11,48.0,185.12,0.0,0,0
15871,2010-10-01,2,1.0,33.099999999999994,2,5.0,33.099999999999994,0.0,1,0
15872,2010-10-01,115,0.0,0.0,115,0.0,0.0,0.0,0,0
15873,2010-10-01,57,4.0,313.91999999999996,65,3.0,78.47999999999999,0.3333333333333333,1,0
15874,2010-10-01,49,2.0,950.45,266,58.0,475.225,0.0,0,1
15875,2010-10-01,211,0.0,0.0,211,0.0,0.0,0.0,1,0
15876,2010-10-01,13,1.0,730.8,13,2.0,730.8,0.0,0,1
15878,2010-10-01,126,0.0,0.0,298,0.0,0.0,0.0,1,0
15879,2010-10-01,86,1.0,107.8,287,1.0,107.8,0.0,0,0
15882,2010-10-01,94,0.0,0.0,294,0.0,0.0,0.0,0,0
15884,2010-10-01,301,0.0,0.0,301,0.0,0.0,0.0,0,1
15885,2010-10-01,15,4.0,417.31,252,28.0,104.3275,0.030303030303030304,0,1
15886,2010-10-01,163,0.0,0.0,163,0.0,0.0,0.0,0,1
15887,2010-10-01,25,1.0,195.0,120,5.0,195.0,0.0,0,1
15888,2010-10-01,91,0.0,0.0,91,0.0,0.0,0.0,0,0
15889,2010-10-01,149,0.0,0.0,294,0.0,0.0,0.0,0,0
15890,2010-10-01,162,0.0,0.0,169,0.0,0.0,0.0,0,0
15892,2010-10-01,234,0.0,0.0,234,0.0,0.0,0.0,1,0
15893,2010-10-01,46,1.0,305.28000000000003,46,1.0,305.28000000000003,0.0,1,0
15896,2010-10-01,189,0.0,0.0,189,0.0,0.0,0.0,1,0
15898,2010-10-01,6,3.0,381.2,293,29.0,127.06666666666666,0.0,0,1
15900,2010-10-01,127,0.0,0.0,127,0.0,0.0,0.0,0,1
15901,2010-10-01,16,3.0,135.65,108,18.0,45.21666666666667,0.09523809523809523,1,0
15903,2010-10-01,42,1.0,314.4,296,7.0,314.4,0.0,0,1
15905,2010-10-01,108,0.0,0.0,108,0.0,0.0,0.0,1,0
15906,2010-10-01,15,1.0,119.15,15,12.0,119.15,0.0,0,1
15908,2010-10-01,55,2.0,764.57,77,37.0,382.285,0.0,1,0
15910,2010-10-01,30,2.0,256.77,252,65.0,128.385,0.0,0,0
15911,2010-10-01,13,0.0,0.0,295,0.0,0.0,1.0,1,0
15912,2010-10-01,1,1.0,155.09,294,8.0,155.09,0.0,1,0
15913,2010-10-01,99,0.0,0.0,99,0.0,0.0,0.0,1,0
15916,2010-10-01,123,0.0,0.0,294,0.0,0.0,0.0,0,0
15917,2010-10-01,171,0.0,0.0,302,0.0,0.0,0.0,1,0
15918,2010-10-01,196,0.0,0.0,196,0.0,0.0,0.0,0,0
15920,2010-10-01,99,0.0,0.0,290,0.0,0.0,0.0,0,1
15921,2010-10-01,205,0.0,0.0,205,0.0,0.0,0.0,0,1
15924,2010-10-01,296,0.0,0.0,296,0.0,0.0,0.0,1,0
15926,2010-10-01,107,0.0,0.0,107,0.0,0.0,0.0,1,0
15927,2010-10-01,212,0.0,0.0,212,0.0,0.0,0.0,1,0
15928,2010-10-01,221,0.0,0.0,221,0.0,0.0,0.0,1,0
15929,2010-10-01,209,0.0,0.0,209,0.0,0.0,0.0,1,0
15935,2010-10-01,296,0.0,0.0,296,0.0,0.0,0.0,1,0
15936,2010-10-01,32,1.0,171.62,32,11.0,171.62,0.0,0,0
15938,2010-10-01,21,3.0,217.99,121,13.0,72.66333333333334,0.0,0,0
15941,2010-10-01,78,0.0,0.0,202,0.0,0.0,1.0,1,0
15943,2010-10-01,214,0.0,0.0,242,0.0,0.0,0.0,1,0
15944,2010-10-01,50,1.0,616.0,291,14.0,616.0,0.0,0,0
15945,2010-10-01,6,1.0,113.95000000000002,303,3.0,113.95000000000002,0.0,0,0
15946,2010-10-01,67,2.0,1149.16,198,15.0,574.58,0.0,1,0
15950,2010-10-01,36,1.0,908.16,247,54.0,908.16,0.0,0,0
15953,2010-10-01,18,2.0,355.81,301,9.0,177.905,0.0,0,1
15954,2010-10-01,154,0.0,0.0,154,0.0,0.0,0.0,1,0
15955,2010-10-01,16,2.0,909.94,219,39.0,454.97,0.0,0,1
15956,2010-10-01,116,0.0,0.0,291,0.0,0.0,0.0,1,0
15958,2010-10-01,115,0.0,0.0,115,0.0,0.0,0.0,0,1
15959,2010-10-01,247,0.0,0.0,247,0.0,0.0,0.0,1,0
15960,2010-10-01,0,1.0,160.9,0,12.0,160.9,0.0,0,0
15962,2010-10-01,14,1.0,295.83,14,43.0,295.83,0.0,1,0
15964,2010-10-01,228,0.0,0.0,228,0.0,0.0,0.0,1,0
15965,2010-10-01,16,3.0,529.14,301,59.0,176.38,0.0,0,0
15966,2010-10-01,9,1.0,426.53000000000003,15,27.0,426.53000000000003,0.15625,1,0
15967,2010-10-01,4,3.0,836.29,303,113.0,278.7633333333333,0.0,0,1
15969,2010-10-01,87,1.0,103.75999999999999,87,3.0,103.75999999999999,0.0,0,1
15970,2010-10-01,163,0.0,0.0,163,0.0,0.0,0.0,0,0
15971,2010-10-01,289,0.0,0.0,296,0.0,0.0,0.0,0,1
15972,2010-10-01,21,3.0,696.4100000000001,165,41.0,232.13666666666668,0.0,1,0
15976,2010-10-01,32,2.0,721.65,116,117.0,360.825,0.0,0,1
15978,2010-10-01,209,0.0,0.0,209,0.0,0.0,0.0,0,1
15979,2010-10-01,167,0.0,0.0,167,0.0,0.0,0.0,1,0
15980,2010-10-01,29,2.0,2017.1799999999998,121,22.0,1008.5899999999999,0.038461538461538464,1,0
15981,2010-10-01,21,5.0,2404.95,185,64.0,480.98999999999995,0.05063291139240506,0,1
15982,2010-10-01,170,0.0,0.0,170,0.0,0.0,0.0,1,0
15983,2010-10-01,291,0.0,0.0,298,0.0,0.0,0.0,0,0
15984,2010-10-01,49,2.0,581.05,303,79.0,290.525,0.0,0,1
15985,2010-10-01,1,4.0,1084.94,126,27.0,271.235,0.0,1,0
15988,2010-10-01,116,0.0,0.0,221,0.0,0.0,0.0,1,0
15989,2010-10-01,302,0.0,0.0,302,0.0,0.0,0.0,0,0
15990,2010-10-01,59,1.0,365.31,214,40.0,365.31,0.0,0,0
15991,2010-10-01,99,0.0,0.0,99,0.0,0.0,0.0,1,0
15992,2010-10-01,18,1.0,320.75,18,19.0,320.75,0.0,0,0
15994,2010-10-01,192,0.0,0.0,200,0.0,0.0,0.0,0,1
15997,2010-10-01,182,0.0,0.0,182,0.0,0.0,0.0,1,0
15998,2010-10-01,16,2.0,609.71,303,119.0,304.855,0.014388489208633094,0,1
15999,2010-10-01,300,0.0,0.0,300,0.0,0.0,0.0,1,0
16001,2010-10-01,107,0.0,0.0,107,0.0,0.0,0.0,0,0
16002,2010-10-01,190,0.0,0.0,190,0.0,0.0,0.0,1,0
16003,2010-10-01,190,0.0,0.0,301,0.0,0.0,0.0,0,0
16004,2010-10-01,39,2.0,382.95000000000005,248,17.0,191.47500000000002,0.0,1,0
16005,2010-10-01,15,1.0,266.02,15,62.0,266.02,0.014084507042253521,0,1
16007,2010-10-01,11,1.0,555.49,108,95.0,555.49,0.0,0,0
16008,2010-10-01,4,3.0,1336.13,195,40.0,445.3766666666667,0.0,0,1
16011,2010-10-01,35,1.0,249.9,303,12.0,249.9,0.0,0,1
16012,2010-10-01,94,0.0,0.0,94,0.0,0.0,0.0,0,0
16013,2010-10-01,0,12.0,6711.0,296,9.0,559.25,0.0,0,1
16014,2010-10-01,242,0.0,0.0,242,0.0,0.0,0.0,0,1
16017,2010-10-01,196,0.0,0.0,268,0.0,0.0,0.0,0,1
16018,2010-10-01,297,0.0,0.0,297,0.0,0.0,0.0,0,0
16019,2010-10-01,15,5.0,5094.15,290,87.0,1018.8299999999999,0.009259259259259259,0,1
16021,2010-10-01,109,0.0,0.0,109,0.0,0.0,0.0,0,0
16027,2010-10-01,22,2.0,152.64000000000001,265,1.0,76.32000000000001,0.3333333333333333,0,0
16028,2010-10-01,160,0.0,0.0,160,0.0,0.0,0.0,1,0
16029,2010-10-01,1,11.0,7026.26,296,8.0,638.7509090909091,0.05555555555555555,0,1
16032,2010-10-01,21,6.0,1970.45,88,130.0,328.40833333333336,0.0,1,0
16033,2010-10-01,9,3.0,713.31,50,98.0,237.76999999999998,0.0,0,0
16035,2010-10-01,125,0.0,0.0,125,0.0,0.0,0.0,1,0
16036,2010-10-01,185,0.0,0.0,185,0.0,0.0,0.0,0,1
16037,2010-10-01,105,0.0,0.0,213,0.0,0.0,0.0,0,0
16039,2010-10-01,147,0.0,0.0,193,0.0,0.0,0.0,0,1
16040,2010-10-01,20,1.0,293.95,174,14.0,293.95,0.0,0,1
16042,2010-10-01,9,1.0,644.15,18,37.0,644.15,0.075,0,0
16043,2010-10-01,46,1.0,524.45,46,18.0,524.45,0.0,0,1
16044,2010-10-01,0,1.0,340.84000000000003,0,19.0,340.84000000000003,0.0,1,0
16045,2010-10-01,56,2.0,968.82,63,29.0,484.41,0.275,0,1
16046,2010-10-01,127,0.0,0.0,127,0.0,0.0,0.0,1,0
16047,2010-10-01,247,0.0,0.0,247,0.0,0.0,0.0,1,0
16048,2010-10-01,114,0.0,0.0,114,0.0,0.0,0.0,0,0
16049,2010-10-01,81,1.0,229.64000000000001,81,61.0,229.64000000000001,0.0,0,0
16051,2010-10-01,246,0.0,0.0,246,0.0,0.0,0.0,1,0
16053,2010-10-01,4,1.0,822.9300000000001,175,44.0,822.9300000000001,0.043478260869565216,0,1
16054,2010-10-01,58,1.0,557.65,182,14.0,557.65,0.125,0,1
16057,2010-10-01,84,1.0,326.3,294,19.0,326.3,0.0,0,0
16059,2010-10-01,65,1.0,180.15,134,23.0,180.15,0.0,0,1
16060,2010-10-01,59,1.0,345.6,59,18.0,345.6,0.0,0,1
16062,2010-10-01,101,0.0,0.0,101,0.0,0.0,0.0,0,1
16064,2010-10-01,290,0.0,0.0,290,0.0,0.0,0.0,1,0
16065,2010-10-01,28,1.0,434.98,28,89.0,434.98,0.0,0,1
16067,2010-10-01,127,0.0,0.0,240,0.0,0.0,0.0,1,0
16068,2010-10-01,158,0.0,0.0,158,0.0,0.0,0.0,1,0
16071,2010-10-01,92,0.0,0.0,220,0.0,0.0,0.0,1,0
16072,2010-10-01,114,0.0,0.0,114,0.0,0.0,0.0,0,1
16075,2010-10-01,67,1.0,267.23,129,16.0,267.23,0.0,1,0
16077,2010-10-01,139,0.0,0.0,190,0.0,0.0,0.0,1,0
16078,2010-10-01,234,0.0,0.0,234,0.0,0.0,0.0,0,0
16080,2010-10-01,9,1.0,306.65000000000003,15,15.0,306.65000000000003,0.11764705882352941,0,0
16081,2010-10-01,139,0.0,0.0,239,0.0,0.0,0.0,0,0
16082,2010-10-01,235,0.0,0.0,235,0.0,0.0,0.0,1,0
16085,2010-10-01,25,3.0,568.22,253,69.0,189.40666666666667,0.0,0,0
16086,2010-10-01,114,0.0,0.0,302,0.0,0.0,0.0,0,1
16087,2010-10-01,174,0.0,0.0,254,0.0,0.0,0.0,0,1
16088,2010-10-01,140,0.0,0.0,156,0.0,0.0,0.0,1,0
16089,2010-10-01,74,1.0,154.65,74,26.0,154.65,0.0,0,0
16090,2010-10-01,189,0.0,0.0,189,0.0,0.0,0.0,1,0
16092,2010-10-01,69,1.0,296.66,144,12.0,296.66,0.0,1,0
16094,2010-10-01,27,2.0,618.5799999999999,293,26.0,309.28999999999996,0.11764705882352941,0,0
16095,2010-10-01,21,1.0,447.05,21,30.0,447.05,0.0,1,0
16096,2010-10-01,153,0.0,0.0,210,0.0,0.0,0.0,0,1
16098,2010-10-01,30,1.0,682.8199999999999,289,13.0,682.8199999999999,0.0,0,1
16099,2010-10-01,64,1.0,299.7,211,13.0,299.7,0.0,0,1
16100,2010-10-01,27,1.0,582.64,27,37.0,582.64,0.0,1,0
16101,2010-10-01,46,1.0,387.6,126,24.0,387.6,0.0,0,1
16103,2010-10-01,29,6.0,2044.2,265,52.0,340.7,0.05714285714285714,0,1
16104,2010-10-01,46,1.0,345.65,298,31.0,345.65,0.0,0,1
16105,2010-10-01,3,2.0,1133.73,169,48.0,566.865,0.0,1,0
16108,2010-10-01,141,0.0,0.0,196,0.0,0.0,0.0,0,1
16109,2010-10-01,212,0.0,0.0,263,0.0,0.0,0.0,0,0
16110,2010-10-01,87,1.0,481.79,87,84.0,481.79,0.0,0,0
16115,2010-10-01,53,1.0,257.35,139,40.0,257.35,0.0,0,0
16117,2010-10-01,156,0.0,0.0,156,0.0,0.0,0.0,0,0
16118,2010-10-01,139,0.0,0.0,217,0.0,0.0,0.0,1,0
16119,2010-10-01,84,1.0,160.8,288,3.0,160.8,0.0,0,1
16121,2010-10-01,130,0.0,0.0,130,0.0,0.0,0.0,0,0
16124,2010-10-01,139,0.0,0.0,297,0.0,0.0,0.0,0,1
16125,2010-10-01,10,3.0,705.73,290,44.0,235.24333333333334,0.0,0,0
16126,2010-10-01,39,2.0,1090.55,302,25.0,545.275,0.0,0,1
16127,2010-10-01,291,0.0,0.0,291,0.0,0.0,0.0,1,0
16128,2010-10-01,64,2.0,757.85,303,30.0,378.925,0.03225806451612903,0,1
16129,2010-10-01,72,1.0,446.94,72,33.0,446.94,0.0,0,1
16130,2010-10-01,118,0.0,0.0,182,0.0,0.0,0.0,0,1
16131,2010-10-01,125,0.0,0.0,302,0.0,0.0,0.0,0,1
16132,2010-10-01,109,0.0,0.0,192,0.0,0.0,0.0,1,0
16133,2010-10-01,2,8.0,2696.64,183,55.0,337.08,0.07792207792207792,0,1
16134,2010-10-01,21,1.0,352.53000000000003,105,17.0,352.53000000000003,0.05555555555555555,0,1
16135,2010-10-01,148,0.0,0.0,148,0.0,0.0,0.0,0,0
16136,2010-10-01,207,0.0,0.0,228,0.0,0.0,0.0,0,0
16137,2010-10-01,245,0.0,0.0,245,0.0,0.0,0.0,1,0
16138,2010-10-01,94,0.0,0.0,155,0.0,0.0,0.0,0,0
16139,2010-10-01,287,0.0,0.0,301,0.0,0.0,0.0,1,0
16140,2010-10-01,6,1.0,708.28,6,29.0,708.28,0.0,0,0
16143,2010-10-01,9,2.0,661.5500000000001,294,28.0,330.77500000000003,0.05555555555555555,0,1
16145,2010-10-01,9,3.0,917.71,149,42.0,305.90333333333336,0.0,0,1
16146,2010-10-01,13,1.0,212.25,13,12.0,212.25,0.0,1,0
16147,2010-10-01,135,0.0,0.0,237,0.0,0.0,0.0,0,1
16148,2010-10-01,1,1.0,310.3,287,8.0,310.3,0.0,0,0
16150,2010-10-01,13,2.0,954.83,303,40.0,477.415,0.19298245614035087,0,0
16151,2010-10-01,163,0.0,0.0,163,0.0,0.0,0.0,1,0
16153,2010-10-01,37,4.0,1185.45,127,51.0,296.3625,0.0,0,1
16154,2010-10-01,247,0.0,0.0,247,0.0,0.0,0.0,1,0
16155,2010-10-01,15,2.0,333.8,104,22.0,166.9,0.0,0,0
16156,2010-10-01,9,4.0,1258.94,302,49.0,314.735,0.1111111111111111,0,1
16158,2010-10-01,87,1.0,71.15,299,5.0,71.15,0.0,1,0
16159,2010-10-01,17,1.0,227.58,301,10.0,227.58,0.09090909090909091,0,0
16161,2010-10-01,4,9.0,2902.08,234,153.0,322.4533333333333,0.016835016835016835,0,1
16163,2010-10-01,111,0.0,0.0,302,0.0,0.0,0.0,0,1
16165,2010-10-01,70,1.0,79.9,70,1.0,79.9,0.0,1,0
16166,2010-10-01,139,0.0,0.0,256,0.0,0.0,0.0,0,1
16167,2010-10-01,3,1.0,324.55,303,17.0,324.55,0.0,0,1
16168,2010-10-01,4,16.0,3112.59,301,68.0,194.536875,0.05454545454545454,0,1
16170,2010-10-01,25,6.0,2369.69,224,117.0,394.9483333333333,0.04516129032258064,0,0
16172,2010-10-01,38,3.0,744.34,78,41.0,248.11333333333334,0.0,1,0
16174,2010-10-01,56,1.0,376.5,168,10.0,376.5,0.0,1,0
16175,2010-10-01,36,2.0,509.2,128,21.0,254.6,0.0,1,0
16176,2010-10-01,63,0.0,0.0,185,0.0,0.0,1.0,0,1
16177,2010-10-01,1,5.0,1208.08,212,46.0,241.61599999999999,0.08695652173913043,1,0
16180,2010-10-01,43,3.0,3978.17,99,76.0,1326.0566666666666,0.06060606060606061,1,0
16182,2010-10-01,3,3.0,2145.0,205,5.0,715.0,0.0,0,0
16185,2010-10-01,129,0.0,0.0,129,0.0,0.0,0.0,1,0
16186,2010-10-01,6,4.0,1923.66,295,57.0,480.915,0.024793388429752067,0,1
16190,2010-10-01,48,1.0,280.13,290,16.0,280.13,0.0,0,1
16191,2010-10-01,98,0.0,0.0,293,0.0,0.0,0.0,0,1
16192,2010-10-01,300,0.0,0.0,300,0.0,0.0,0.0,1,0
16195,2010-10-01,288,0.0,0.0,288,0.0,0.0,0.0,1,0
16196,2010-10-01,53,1.0,93.3,53,4.0,93.3,0.0,1,0
16197,2010-10-01,34,3.0,848.23,288,28.0,282.74333333333334,0.0,1,0
16198,2010-10-01,2,1.0,629.36,2,18.0,629.36,0.0,1,0
16199,2010-10-01,9,4.0,338.25,196,2.0,84.5625,0.0,0,0
16200,2010-10-01,36,1.0,616.59,302,53.0,616.59,0.0,0,0
16202,2010-10-01,1,1.0,406.69,302,25.0,406.69,0.0,0,1
16203,2010-10-01,69,1.0,282.13,69,17.0,282.13,0.0,0,0
16204,2010-10-01,253,0.0,0.0,296,0.0,0.0,0.0,0,0
16205,2010-10-01,107,0.0,0.0,107,0.0,0.0,0.0,0,1
16206,2010-10-01,16,4.0,796.47,290,51.0,199.1175,0.0,0,0
16208,2010-10-01,18,3.0,917.15,218,62.0,305.71666666666664,0.0,0,1
16209,2010-10-01,85,1.0,495.36,111,3.0,495.36,0.0,0,0
16210,2010-10-01,0,4.0,2751.64,302,26.0,687.91,0.03225806451612903,0,1
16211,2010-10-01,3,1.0,243.57,3,12.0,243.57,0.0,0,1
16212,2010-10-01,183,0.0,0.0,235,0.0,0.0,0.0,0,0
16214,2010-10-01,0,1.0,975.5,0,54.0,975.5,0.0,0,0
16218,2010-10-01,1,3.0,382.8,126,19.0,127.60000000000001,0.13043478260869565,0,0
16219,2010-10-01,65,1.0,40.8,65,1.0,40.8,0.0,1,0
16220,2010-10-01,293,0.0,0.0,293,0.0,0.0,0.0,1,0
16221,2010-10-01,23,3.0,722.53,51,71.0,240.84333333333333,0.017699115044247787,0,1
16222,2010-10-01,286,0.0,0.0,286,0.0,0.0,0.0,0,0
16225,2010-10-01,28,3.0,454.77000000000004,235,50.0,151.59,0.037037037037037035,0,0
16227,2010-10-01,44,1.0,392.8,100,20.0,392.8,0.23076923076923078,1,0
16229,2010-10-01,86,1.0,348.56,251,22.0,348.56,0.0,0,0
16231,2010-10-01,162,0.0,0.0,162,0.0,0.0,0.0,0,1
16232,2010-10-01,49,1.0,308.52,115,13.0,308.52,0.0,0,1
16233,2010-10-01,11,2.0,254.98,302,12.0,127.49,0.0,0,0
16234,2010-10-01,38,2.0,241.82,126,8.0,120.91,0.1,1,0
16235,2010-10-01,27,2.0,729.66,35,37.0,364.83,0.10638297872340426,0,1
16237,2010-10-01,2,1.0,136.65,2,7.0,136.65,0.0,1,0
16239,2010-10-01,28,1.0,262.6,28,4.0,262.6,0.0,0,1
16242,2010-10-01,35,1.0,485.15,199,41.0,485.15,0.0,0,1
16246,2010-10-01,24,1.0,660.35,234,60.0,660.35,0.0,1,0
16251,2010-10-01,77,1.0,128.31,77,20.0,128.31,0.0,1,0
16253,2010-10-01,106,0.0,0.0,296,0.0,0.0,0.0,0,1
16254,2010-10-01,66,1.0,201.45,197,20.0,201.45,0.0,0,0
16255,2010-10-01,24,3.0,713.51,249,61.0,237.83666666666667,0.0,0,0
16256,2010-10-01,58,1.0,307.1,162,6.0,307.1,0.0,0,0
16258,2010-10-01,28,3.0,1800.8,204,70.0,600.2666666666667,0.0,0,1
16259,2010-10-01,170,0.0,0.0,170,0.0,0.0,0.0,0,1
16261,2010-10-01,7,1.0,151.69,7,21.0,151.69,0.0,0,0
16262,2010-10-01,245,0.0,0.0,245,0.0,0.0,0.0,0,0
16264,2010-10-01,3,2.0,837.53,11,62.0,418.765,0.0,1,0
16266,2010-10-01,65,3.0,372.03999999999996,238,15.0,124.01333333333332,0.0,0,1
16267,2010-10-01,156,0.0,0.0,156,0.0,0.0,0.0,1,0
16269,2010-10-01,2,1.0,717.57,2,53.0,717.57,0.0,1,0
16271,2010-10-01,22,3.0,857.79,207,59.0,285.93,0.0,0,0
16273,2010-10-01,213,0.0,0.0,221,0.0,0.0,0.0,1,0
16275,2010-10-01,39,1.0,895.4,206,45.0,895.4,0.0,1,0
16276,2010-10-01,44,1.0,761.4300000000001,172,8.0,761.4300000000001,0.0,1,0
16277,2010-10-01,298,0.0,0.0,298,0.0,0.0,0.0,1,0
16278,2010-10-01,42,2.0,551.46,64,30.0,275.73,0.08571428571428572,1,0
16279,2010-10-01,51,2.0,1512.68,161,63.0,756.34,0.0,0,1
16280,2010-10-01,290,0.0,0.0,290,0.0,0.0,0.0,1,0
16281,2010-10-01,247,0.0,0.0,247,0.0,0.0,0.0,0,1
16282,2010-10-01,52,1.0,869.28,283,14.0,869.28,0.0,0,0
16283,2010-10-01,92,0.0,0.0,214,0.0,0.0,0.0,0,1
16285,2010-10-01,211,0.0,0.0,211,0.0,0.0,0.0,1,0
16286,2010-10-01,42,1.0,56.0,188,4.0,56.0,0.0,1,0
16287,2010-10-01,1,1.0,286.87,254,12.0,286.87,0.0,0,0
16288,2010-10-01,35,1.0,129.85,35,7.0,129.85,0.0,1,0
16289,2010-10-01,27,1.0,136.31,27,21.0,136.31,0.045454545454545456,1,0
16290,2010-10-01,29,2.0,218.65,130,11.0,109.325,0.0,1,0
16291,2010-10-01,247,0.0,0.0,247,0.0,0.0,0.0,1,0
16292,2010-10-01,27,1.0,309.8,169,13.0,309.8,0.07142857142857142,0,0
16293,2010-10-01,1,2.0,859.1800000000001,293,43.0,429.59000000000003,0.0,0,0
16294,2010-10-01,41,1.0,126.05000000000001,41,8.0,126.05000000000001,0.0,1,0
16296,2010-10-01,191,0.0,0.0,286,0.0,0.0,0.0,1,0
16298,2010-10-01,2,1.0,183.6,7,10.0,183.6,0.09090909090909091,0,1
16299,2010-10-01,37,1.0,193.65,42,12.0,193.65,0.07692307692307693,1,0
16300,2010-10-01,190,0.0,0.0,240,0.0,0.0,0.0,0,1
16301,2010-10-01,301,0.0,0.0,301,0.0,0.0,0.0,1,0
16303,2010-10-01,128,0.0,0.0,196,0.0,0.0,0.0,0,1
16304,2010-10-01,259,0.0,0.0,259,0.0,0.0,0.0,1,0
16307,2010-10-01,107,0.0,0.0,142,0.0,0.0,0.0,0,1
16308,2010-10-01,108,0.0,0.0,289,0.0,0.0,0.0,0,1
