customer_id,age,gender,city,state,loyalty_tier,preferred_category,acquisition_channel,email_opt_in,push_opt_in,price_sensitivity_score,digital_engagement_score,tenure_days,is_new_customer,lifetime_orders,lifetime_revenue,avg_order_value,total_discount,avg_discount,days_since_last_purchase,purchase_span_days,orders_per_active_month,orders_30d,revenue_30d,orders_90d,revenue_90d,orders_180d,revenue_180d,favorite_category_by_spend,favorite_category_spend,categories_purchased,marketing_touches,email_opens,marketing_clicks,marketing_conversions_7d,avg_offer_pct,marketing_cost,open_rate,click_rate,marketing_conversion_rate,sessions_lifetime,avg_events_per_session,avg_session_minutes,product_view_sessions,review_view_sessions,cart_sessions,checkout_sessions,web_purchase_sessions,days_since_last_session,session_conversion_rate,cart_to_purchase_rate,support_tickets,avg_resolution_hours,avg_csat,unresolved_tickets,snapshot_date,purchase_label_30d,churn_label_180d,future_revenue_180d
C00092,31,Prefer not to say,Boulder,CO,Silver,Electronics,Organic Search,1,0,0.805,0.738,435,0,4,1217.25,304.3125,273.98,68.495,4,345,0.34782608695652173,1.0,469.82,1.0,469.82,3.0,944.8,Electronics,349.61,4,2.0,0.0,0.0,0.0,12.5,0.855,0.0,0.0,0.0,9.0,4.555555555555555,8.103703703703705,8.0,5.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00094,66,Female,New York,NY,Unknown,Apparel,Referral,1,1,0.495,0.579,332,0,3,944.8199999999999,314.94,146.73,48.91,190,116,0.7758620689655172,0.0,0.0,0.0,0.0,0.0,0.0,Home,479.99,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.666666666666667,7.705555555555557,6.0,4.0,4.0,2.0,2.0,23.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,2025-08-01,0,0,606.67
C00095,74,Prefer not to say,San Francisco,CA,Unknown,Home,Organic Search,0,0,0.332,0.769,521,0,1,140.91,140.91,28.47,28.47,353,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Home,131.08,1,9.0,3.0,1.0,1.0,10.555555555555555,6.045,0.3333333333333333,0.1111111111111111,0.1111111111111111,13.0,4.0,6.147435897435898,6.0,3.0,3.0,2.0,2.0,29.0,0.15384615384615385,0.6666666666666666,0.0,0.0,0.0,0.0,2025-08-01,0,0,37.39
C00096,37,Male,Denver,CO,Unknown,Electronics,Affiliate,1,1,0.806,0.182,291,0,1,460.47,460.47,72.9,72.9,192,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Electronics,428.34000000000003,1,2.0,0.0,0.0,0.0,10.0,1.92,0.0,0.0,0.0,2.0,3.0,4.85,1.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00099,56,Non-binary,Scottsdale,AZ,Silver,Apparel,Organic Search,1,1,0.264,0.857,263,0,3,933.5200000000001,311.17333333333335,8.68,2.893333333333333,47,52,1.7307692307692306,0.0,0.0,2.0,827.4200000000001,3.0,933.5200000000001,Electronics,678.8,2,7.0,2.0,1.0,0.0,11.428571428571429,6.015,0.2857142857142857,0.14285714285714285,0.0,3.0,5.666666666666667,10.894444444444446,3.0,3.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,0,803.49
C00100,44,Non-binary,Boulder,CO,Unknown,Pet,Organic Search,1,0,0.604,0.829,492,0,3,604.02,201.34,97.92,32.64,46,329,0.2735562310030395,0.0,0.0,2.0,485.86,2.0,485.86,Pet,561.88,1,6.0,4.0,3.0,1.0,13.333333333333334,3.875,0.6666666666666666,0.5,0.16666666666666666,12.0,4.5,7.522222222222222,7.0,4.0,6.0,3.0,3.0,4.0,0.25,0.5,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00102,71,Female,Tacoma,WA,Unknown,Baby,Direct,1,0,0.25,0.838,252,0,1,305.47,305.47,0.0,0.0,75,0,1.0,0.0,0.0,1.0,305.47,1.0,305.47,Baby,284.16,1,9.0,6.0,4.0,1.0,14.444444444444445,5.3149999999999995,0.6666666666666666,0.4444444444444444,0.1111111111111111,6.0,4.666666666666667,8.261111111111111,4.0,4.0,3.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,0,733.25
C00103,23,Female,Seattle,WA,Unknown,Sports,Direct,1,1,0.422,0.487,331,0,1,1116.37,1116.37,185.15,185.15,279,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sports,802.71,2,2.0,0.0,0.0,0.0,20.0,1.505,0.0,0.0,0.0,6.0,4.0,5.3,3.0,3.0,2.0,1.0,1.0,47.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00105,22,Non-binary,Austin,TX,Unknown,Beauty,Direct,1,0,0.261,0.36,491,0,2,320.52,160.26,54.34,27.17,235,233,0.2575107296137339,0.0,0.0,0.0,0.0,0.0,0.0,Beauty,244.37,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.8,4.286666666666667,2.0,2.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00107,34,Prefer not to say,Raleigh,NC,Silver,Electronics,Affiliate,1,1,0.467,0.36,118,0,1,81.56,81.56,24.45,24.45,31,0,1.0,0.0,0.0,1.0,81.56,1.0,81.56,Sports,75.87,1,1.0,0.0,0.0,0.0,20.0,0.72,0.0,0.0,0.0,4.0,3.75,4.429166666666667,3.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,0,1040.22
C00108,37,Female,Chicago,IL,Silver,Baby,Paid Social,1,1,0.446,0.848,462,0,1,73.8,73.8,12.45,12.45,50,0,1.0,0.0,0.0,1.0,73.8,1.0,73.8,Baby,68.65,1,5.0,1.0,1.0,0.0,13.0,4.6899999999999995,0.2,0.2,0.0,9.0,5.333333333333333,8.761111111111111,7.0,5.0,4.0,3.0,3.0,46.0,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00110,36,Male,Boulder,CO,Silver,Baby,Affiliate,1,0,0.335,0.836,185,0,3,350.04,116.68,44.32,14.773333333333333,64,70,1.2857142857142856,0.0,0.0,2.0,158.93,3.0,350.04,Home,305.06,2,1.0,0.0,0.0,1.0,10.0,0.72,0.0,0.0,1.0,8.0,4.625,7.527083333333334,6.0,4.0,3.0,2.0,2.0,7.0,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,2025-08-01,0,0,132.89
C00112,26,Male,Phoenix,AZ,Unknown,Home,Organic Search,1,1,0.471,0.421,489,0,4,1391.38,347.845,118.37,29.5925,24,465,0.25806451612903225,1.0,902.47,1.0,902.47,1.0,902.47,Home,872.41,3,3.0,0.0,0.0,0.0,10.0,3.7199999999999998,0.0,0.0,0.0,7.0,4.0,5.464285714285714,5.0,2.0,2.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00114,74,Non-binary,Cambridge,MA,Silver,Apparel,Referral,1,1,0.838,0.562,325,0,3,787.25,262.4166666666667,194.73,64.91,29,145,0.6206896551724138,1.0,201.81,1.0,201.81,3.0,787.25,Apparel,732.33,1,5.0,1.0,0.0,0.0,13.0,1.5999999999999999,0.2,0.0,0.0,2.0,5.0,10.616666666666665,1.0,1.0,1.0,1.0,1.0,92.0,0.5,1.0,0.0,0.0,0.0,0.0,2025-08-01,0,0,707.56
C00117,51,Prefer not to say,Miami,FL,Platinum,Apparel,Organic Search,1,0,0.664,0.676,198,0,2,527.99,263.995,103.94,51.97,116,58,1.0344827586206897,0.0,0.0,0.0,0.0,2.0,527.99,Baby,408.03,3,6.0,3.0,2.0,2.0,13.333333333333334,5.97,0.5,0.3333333333333333,0.3333333333333333,8.0,4.375,7.377083333333333,5.0,3.0,2.0,1.0,1.0,3.0,0.125,0.5,0.0,0.0,0.0,0.0,2025-08-01,1,0,543.17
C00118,27,Female,Miami,FL,Silver,Pet,Affiliate,1,1,0.715,0.891,146,0,3,574.9300000000001,191.64333333333335,111.18,37.06,76,63,1.4285714285714286,0.0,0.0,2.0,491.36,3.0,574.9300000000001,Pet,288.9,2,3.0,1.0,1.0,0.0,15.0,1.58,0.3333333333333333,0.3333333333333333,0.0,9.0,3.5555555555555554,5.931481481481481,4.0,3.0,4.0,1.0,1.0,38.0,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,2025-08-01,0,0,438.62
C00122,22,Non-binary,Tacoma,WA,Gold,Home,Direct,0,1,0.32,0.29,422,0,6,1453.73,242.28833333333333,188.0,31.333333333333332,35,342,0.5263157894736842,0.0,0.0,1.0,369.64,3.0,789.3199999999999,Electronics,343.85,7,2.0,1.0,0.0,0.0,10.0,1.21,0.5,0.0,0.0,3.0,5.0,11.027777777777777,1.0,1.0,2.0,2.0,2.0,76.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,2025-08-01,1,0,816.45
C00123,51,Non-binary,Austin,TX,Unknown,Home,Paid Social,1,0,0.583,0.856,328,0,1,427.63,427.63,53.98,53.98,158,0,1.0,0.0,0.0,0.0,0.0,1.0,427.63,Beauty,397.8,1,7.0,3.0,2.0,1.0,12.142857142857142,4.88,0.42857142857142855,0.2857142857142857,0.14285714285714285,10.0,4.3,8.106666666666666,8.0,3.0,2.0,1.0,1.0,32.0,0.1,0.5,1.0,3.1,4.0,0.0,2025-08-01,1,0,924.41
C00124,28,Non-binary,Austin,TX,Unknown,Electronics,Paid Social,1,0,0.396,0.889,303,0,3,696.99,232.33,34.36,11.453333333333333,18,259,0.3474903474903475,1.0,334.25,2.0,647.76,2.0,647.76,Apparel,310.93,3,6.0,5.0,1.0,1.0,13.333333333333334,3.575,0.8333333333333334,0.16666666666666666,0.16666666666666666,5.0,4.8,8.48,2.0,1.0,3.0,3.0,3.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,2025-08-01,0,0,326.77
C00126,73,Non-binary,Tacoma,WA,Unknown,Grocery,Paid Social,1,1,0.619,0.648,251,0,2,740.44,370.22,195.47,97.735,11,21,2.0,1.0,564.2,2.0,740.44,2.0,740.44,Electronics,524.84,2,6.0,2.0,1.0,2.0,17.5,5.65,0.3333333333333333,0.16666666666666666,0.3333333333333333,8.0,4.0,6.177083333333333,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00127,62,Female,Buffalo,NY,Silver,Apparel,Organic Search,1,1,0.702,0.675,201,0,2,721.82,360.91,114.27,57.135,172,8,2.0,0.0,0.0,0.0,0.0,2.0,721.82,Home,671.46,1,6.0,2.0,0.0,1.0,13.333333333333334,5.4799999999999995,0.3333333333333333,0.0,0.16666666666666666,6.0,4.166666666666667,6.958333333333333,3.0,3.0,2.0,1.0,1.0,7.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,2025-08-01,0,0,293.03
C00129,38,Prefer not to say,Charlotte,NC,Unknown,Sports,Affiliate,1,0,0.7,0.826,502,0,3,1673.22,557.74,304.94,101.64666666666666,90,127,0.7086614173228346,0.0,0.0,1.0,72.92,2.0,462.69,Sports,773.17,4,5.0,3.0,2.0,0.0,17.0,5.225,0.6,0.4,0.0,10.0,4.8,7.881666666666666,5.0,4.0,5.0,4.0,4.0,86.0,0.4,0.8,0.0,0.0,0.0,0.0,2025-08-01,0,0,408.23
C00130,43,Female,Tacoma,WA,Silver,Home,Paid Social,1,1,0.309,0.495,116,0,2,421.87,210.935,39.510000000000005,19.755000000000003,9,45,1.3333333333333333,1.0,225.31,2.0,421.87,2.0,421.87,Beauty,209.59,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,10.766666666666666,1.0,1.0,2.0,1.0,1.0,14.0,0.5,0.5,0.0,0.0,0.0,0.0,2025-08-01,0,0,47.08
C00131,59,Female,Scottsdale,AZ,Unknown,Pet,Organic Search,1,1,0.563,0.488,164,0,2,820.72,410.36,104.17,52.085,24,88,0.6818181818181819,1.0,647.72,1.0,647.72,2.0,820.72,Pet,763.46,1,2.0,1.0,0.0,0.0,7.5,1.5699999999999998,0.5,0.0,0.0,7.0,4.428571428571429,7.190476190476191,5.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00133,30,Male,Miami,FL,Silver,Baby,Referral,1,1,0.676,0.734,359,0,3,676.0999999999999,225.36666666666665,161.54000000000002,53.84666666666667,100,254,0.3543307086614173,0.0,0.0,0.0,0.0,2.0,615.96,Baby,572.99,2,7.0,5.0,3.0,2.0,14.285714285714286,3.27,0.7142857142857143,0.42857142857142855,0.2857142857142857,8.0,5.125,7.583333333333333,6.0,4.0,4.0,3.0,3.0,17.0,0.375,0.75,0.0,0.0,0.0,0.0,2025-08-01,0,0,345.57000000000005
C00135,65,Non-binary,Denver,CO,Unknown,Electronics,Direct,1,0,0.616,0.696,306,0,2,650.23,325.115,125.0,62.5,91,41,1.4634146341463414,0.0,0.0,0.0,0.0,2.0,650.23,Electronics,604.86,1,5.0,4.0,2.0,1.0,17.0,3.26,0.8,0.4,0.2,5.0,3.2,5.863333333333333,2.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1.0,4.7,4.0,0.0,2025-08-01,0,0,627.8100000000001
C00137,37,Non-binary,San Jose,CA,Platinum,Beauty,Paid Search,1,1,0.421,0.582,247,0,3,665.5799999999999,221.85999999999999,75.27,25.09,55,152,0.5921052631578948,0.0,0.0,1.0,223.33,2.0,373.99,Beauty,479.0,2,7.0,2.0,1.0,1.0,20.714285714285715,4.935,0.2857142857142857,0.14285714285714285,0.14285714285714285,8.0,3.875,5.835416666666667,4.0,2.0,3.0,2.0,2.0,79.0,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,2025-08-01,1,0,2562.14
C00140,69,Female,Cambridge,MA,Silver,Sports,Organic Search,1,0,0.234,0.777,408,0,2,759.36,379.68,72.92,36.46,55,17,2.0,0.0,0.0,2.0,759.36,2.0,759.36,Sports,706.38,1,8.0,5.0,2.0,1.0,3.75,3.4699999999999998,0.625,0.25,0.125,11.0,3.6363636363636362,4.806060606060606,4.0,3.0,2.0,2.0,2.0,39.0,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00141,56,Prefer not to say,Chicago,IL,Gold,Sports,Organic Search,1,1,0.083,0.541,503,0,10,3388.09,338.809,174.89999999999998,17.49,49,428,0.7009345794392523,0.0,0.0,2.0,985.56,2.0,985.56,Sports,1476.73,5,7.0,3.0,1.0,1.0,12.142857142857142,5.535,0.42857142857142855,0.14285714285714285,0.14285714285714285,5.0,5.4,10.59,4.0,2.0,2.0,2.0,2.0,0.0,0.4,1.0,1.0,6.1,4.0,0.0,2025-08-01,0,0,709.68
C00142,58,Prefer not to say,Boston,MA,Unknown,Apparel,Organic Search,1,1,0.829,0.868,384,0,1,261.69,261.69,66.01,66.01,210,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Beauty,243.43,1,5.0,4.0,2.0,0.0,14.0,2.2399999999999998,0.8,0.4,0.0,10.0,5.2,9.55,8.0,5.0,6.0,2.0,2.0,2.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00143,41,Male,Dallas,TX,Silver,Home,Organic Search,1,1,0.398,0.525,280,0,2,276.9,138.45,41.51,20.755,27,220,0.27272727272727276,1.0,168.99,1.0,168.99,1.0,168.99,Home,257.58000000000004,1,6.0,2.0,1.0,0.0,8.333333333333334,3.805,0.3333333333333333,0.16666666666666666,0.0,4.0,2.5,3.470833333333333,1.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,0,555.61
C00144,71,Prefer not to say,Tacoma,WA,Unknown,Beauty,Affiliate,1,0,0.868,0.547,347,0,1,196.25,196.25,51.07,51.07,282,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Beauty,182.56,1,3.0,2.0,1.0,0.0,13.333333333333334,3.9,0.6666666666666666,0.3333333333333333,0.0,6.0,4.5,6.330555555555556,5.0,2.0,1.0,1.0,1.0,48.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00148,61,Female,San Jose,CA,Silver,Grocery,Paid Search,1,0,0.557,0.49,167,0,3,502.66,167.55333333333334,127.11000000000001,42.370000000000005,22,74,1.2162162162162162,1.0,112.8,1.0,112.8,3.0,502.66,Grocery,209.27,4,2.0,1.0,0.0,0.0,7.5,1.92,0.5,0.0,0.0,4.0,5.5,9.591666666666667,3.0,1.0,3.0,2.0,2.0,26.0,0.5,0.6666666666666666,1.0,18.8,4.0,0.0,2025-08-01,0,0,907.55
C00151,67,Female,Dallas,TX,Silver,Sports,Paid Search,1,1,0.285,0.407,314,0,2,1187.16,593.58,125.49,62.745,101,111,0.5405405405405405,0.0,0.0,0.0,0.0,1.0,320.3,Sports,685.0699999999999,2,5.0,0.0,0.0,0.0,5.0,4.21,0.0,0.0,0.0,6.0,3.8333333333333335,4.641666666666667,4.0,2.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,1,0,347.01
C00152,55,Female,New York,NY,Silver,Apparel,Affiliate,0,0,0.734,0.411,570,0,4,796.49,199.1225,176.32,44.08,141,314,0.38216560509554137,0.0,0.0,0.0,0.0,1.0,332.71,Apparel,173.3,6,1.0,0.0,0.0,0.0,5.0,0.85,0.0,0.0,0.0,3.0,4.666666666666667,6.6000000000000005,3.0,1.0,1.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,0,458.58
C00154,63,Male,Raleigh,NC,Silver,Grocery,Direct,1,0,0.516,0.521,520,0,2,432.23,216.115,51.839999999999996,25.919999999999998,168,229,0.26200873362445415,0.0,0.0,0.0,0.0,1.0,358.57,Apparel,289.75,3,7.0,2.0,0.0,0.0,10.0,4.0,0.2857142857142857,0.0,0.0,8.0,5.625,9.0625,6.0,5.0,5.0,3.0,3.0,70.0,0.375,0.6,1.0,6.7,4.0,0.0,2025-08-01,1,0,587.96
C00157,39,Male,Orlando,FL,Gold,Pet,Direct,1,1,0.182,0.592,523,0,10,2998.5499999999997,299.85499999999996,190.56,19.056,26,443,0.6772009029345372,1.0,155.1,1.0,155.1,3.0,706.75,Pet,1812.1499999999999,6,4.0,1.0,1.0,1.0,8.75,2.645,0.25,0.25,0.25,10.0,3.2,4.703333333333333,5.0,3.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,0,2142.31
C00158,41,Female,Orlando,FL,Unknown,Beauty,Affiliate,1,0,0.776,0.932,364,0,2,634.5,317.25,78.74000000000001,39.370000000000005,13,131,0.45801526717557256,1.0,439.26,1.0,439.26,2.0,634.5,Beauty,408.61,2,5.0,5.0,2.0,0.0,13.0,5.109999999999999,1.0,0.4,0.0,4.0,6.0,11.662500000000001,4.0,2.0,2.0,2.0,2.0,36.0,0.5,1.0,1.0,5.2,5.0,0.0,2025-08-01,0,0,218.36
C00160,56,Female,Los Angeles,CA,Gold,Beauty,Organic Search,1,1,0.383,0.336,165,0,2,217.62,108.81,22.94,11.47,96,24,2.0,0.0,0.0,0.0,0.0,2.0,217.62,Electronics,202.44,1,3.0,1.0,0.0,0.0,8.333333333333334,2.36,0.3333333333333333,0.0,0.0,1.0,3.0,2.316666666666667,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,0,50.2
C00162,49,Male,Houston,TX,Unknown,Baby,Referral,1,1,0.451,0.545,289,0,2,298.78,149.39,70.78999999999999,35.394999999999996,95,77,0.7792207792207791,0.0,0.0,0.0,0.0,2.0,298.78,Apparel,170.34,2,2.0,1.0,0.0,0.0,10.0,1.505,0.5,0.0,0.0,8.0,4.25,7.61875,6.0,2.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,21.6,4.0,0.0,2025-08-01,0,1,0.0
C00164,35,Female,Tacoma,WA,Silver,Grocery,Paid Social,1,1,0.248,0.333,538,0,6,1444.78,240.79666666666665,112.22,18.703333333333333,111,368,0.48913043478260865,0.0,0.0,0.0,0.0,2.0,393.17,Home,541.49,4,2.0,1.0,1.0,0.0,20.0,1.2049999999999998,0.5,0.5,0.0,5.0,4.2,7.113333333333332,3.0,2.0,1.0,1.0,1.0,206.0,0.2,1.0,1.0,12.2,3.0,0.0,2025-08-01,1,0,2368.8700000000003
C00166,48,Non-binary,Scottsdale,AZ,Platinum,Apparel,Paid Search,1,1,0.778,0.709,157,0,1,120.91,120.91,19.33,19.33,80,0,1.0,0.0,0.0,1.0,120.91,1.0,120.91,Sports,112.47,1,4.0,2.0,1.0,1.0,10.0,1.93,0.5,0.25,0.25,6.0,4.0,6.838888888888889,4.0,4.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,1,0,326.6
C00168,68,Non-binary,Phoenix,AZ,Silver,Baby,Direct,1,0,0.3,0.503,498,0,7,1381.62,197.3742857142857,108.57,15.51,23,461,0.455531453362256,1.0,137.87,1.0,137.87,2.0,282.0,Grocery,319.28999999999996,6,5.0,1.0,0.0,0.0,11.0,2.715,0.2,0.0,0.0,8.0,4.375,8.427083333333334,4.0,3.0,4.0,2.0,2.0,56.0,0.25,0.5,0.0,0.0,0.0,0.0,2025-08-01,1,0,132.29
C00171,70,Male,Phoenix,AZ,Platinum,Electronics,Referral,1,1,0.482,0.614,441,0,9,2186.58,242.95333333333332,367.46,40.82888888888888,36,394,0.6852791878172589,0.0,0.0,1.0,390.04,3.0,973.7,Electronics,1380.0900000000001,5,6.0,1.0,0.0,0.0,18.333333333333332,2.665,0.16666666666666666,0.0,0.0,6.0,2.1666666666666665,2.438888888888889,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,0,698.63
C00172,62,Non-binary,Denver,CO,Unknown,Sports,Paid Search,1,0,0.676,0.372,249,0,2,637.6600000000001,318.83000000000004,195.08,97.54,42,119,0.5042016806722689,0.0,0.0,1.0,496.86,2.0,637.6600000000001,Electronics,450.2,2,3.0,0.0,0.0,0.0,8.333333333333334,1.5799999999999998,0.0,0.0,0.0,7.0,4.571428571428571,6.880952380952381,5.0,4.0,2.0,1.0,1.0,8.0,0.14285714285714285,0.5,1.0,6.5,3.0,0.0,2025-08-01,0,0,547.68
C00174,61,Male,Los Angeles,CA,Unknown,Pet,Direct,1,1,0.601,0.629,430,0,2,1003.85,501.925,130.72,65.36,1,78,0.7692307692307692,1.0,626.23,2.0,1003.85,2.0,1003.85,Electronics,582.54,3,5.0,2.0,0.0,0.0,13.0,3.6149999999999998,0.4,0.0,0.0,5.0,3.8,4.183333333333334,4.0,2.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,1,0,16.82
C00176,56,Female,Houston,TX,Gold,Beauty,Affiliate,1,1,0.239,0.903,397,0,4,1308.51,327.1275,146.23000000000002,36.557500000000005,15,274,0.43795620437956206,1.0,196.84,2.0,371.6,2.0,371.6,Beauty,608.4300000000001,4,7.0,5.0,4.0,1.0,14.285714285714286,6.93,0.7142857142857143,0.5714285714285714,0.14285714285714285,13.0,4.384615384615385,6.920512820512821,5.0,4.0,6.0,5.0,5.0,49.0,0.38461538461538464,0.8333333333333334,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00179,31,Male,Naperville,IL,Silver,Baby,Organic Search,1,0,0.409,0.277,49,1,1,327.39,327.39,69.34,69.34,39,0,1.0,0.0,0.0,1.0,327.39,1.0,327.39,Grocery,304.55,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.275,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00181,60,Female,San Francisco,CA,Unknown,Home,Paid Search,1,1,0.476,0.333,31,1,1,182.57,182.57,44.12,44.12,25,0,1.0,1.0,182.57,1.0,182.57,1.0,182.57,Sports,157.08,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6666666666666665,5.688888888888889,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,0,133.21
C00182,53,Female,Boulder,CO,Silver,Beauty,Paid Search,1,0,0.311,0.11,178,0,3,751.21,250.40333333333334,63.41,21.136666666666667,92,43,2.0930232558139537,0.0,0.0,0.0,0.0,3.0,751.21,Electronics,296.55,4,4.0,1.0,0.0,0.0,17.5,3.75,0.25,0.0,0.0,5.0,3.8,7.386666666666668,3.0,2.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,0,17.28
C00185,46,Non-binary,Orlando,FL,Platinum,Pet,Referral,1,1,0.596,0.616,140,0,2,444.94,222.47,100.75,50.375,49,86,0.6976744186046512,0.0,0.0,1.0,213.88,2.0,444.94,Pet,413.9,1,2.0,1.0,0.0,0.0,12.5,0.86,0.5,0.0,0.0,4.0,6.25,9.704166666666666,4.0,4.0,3.0,1.0,1.0,16.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,2025-08-01,1,0,1147.54
C00188,31,Non-binary,Scottsdale,AZ,Gold,Beauty,Referral,0,0,0.705,0.654,435,0,3,544.94,181.64666666666668,118.71000000000001,39.57,118,265,0.33962264150943394,0.0,0.0,0.0,0.0,2.0,387.09000000000003,Beauty,327.99,2,5.0,1.0,1.0,0.0,13.0,3.02,0.2,0.2,0.0,3.0,4.333333333333333,7.894444444444445,2.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00189,76,Male,Naperville,IL,Gold,Apparel,Paid Social,1,1,0.438,0.647,538,0,5,1095.1,219.01999999999998,169.22,33.844,44,293,0.5119453924914675,0.0,0.0,1.0,126.94,2.0,362.98,Apparel,645.1700000000001,3,3.0,1.0,0.0,0.0,10.0,2.42,0.3333333333333333,0.0,0.0,8.0,4.75,8.422916666666666,5.0,4.0,3.0,3.0,3.0,114.0,0.375,1.0,0.0,0.0,0.0,0.0,2025-08-01,0,1,0.0
C00190,60,Male,Raleigh,NC,Platinum,Beauty,Paid Social,1,1,0.459,0.311,85,1,1,1457.58,1457.58,155.44,155.44,69,0,1.0,0.0,0.0,1.0,1457.58,1.0,1457.58,Beauty,1355.89,1,1.0,1.0,0.0,0.0,25.0,1.5,1.0,0.0,0.0,1.0,6.0,9.2,1.0,1.0,1.0,0.0,0.0,59.0,0.0,0.0,1.0,15.3,4.0,0.0,2025-08-01,0,0,1336.95
C00195,55,Non-binary,Tacoma,WA,Unknown,Sports,Affiliate,1,1,0.581,0.913,493,0,2,1379.44,689.72,204.14999999999998,102.07499999999999,68,407,0.14742014742014742,0.0,0.0,1.0,621.04,1.0,621.04,Home,659.76,4,5.0,2.0,1.0,0.0,15.0,2.3,0.4,0.2,0.0,12.0,3.6666666666666665,6.166666666666667,6.0,4.0,3.0,1.0,1.0,4.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,2025-08-01,1,0,546.4
