customer_id,age,gender,city,state,loyalty_tier,preferred_category,acquisition_channel,email_opt_in,push_opt_in,price_sensitivity_score,digital_engagement_score,tenure_days,is_new_customer,lifetime_orders,lifetime_revenue,avg_order_value,total_discount,avg_discount,days_since_last_purchase,purchase_span_days,orders_per_active_month,orders_30d,revenue_30d,orders_90d,revenue_90d,orders_180d,revenue_180d,favorite_category_by_spend,favorite_category_spend,categories_purchased,marketing_touches,email_opens,marketing_clicks,marketing_conversions_7d,avg_offer_pct,marketing_cost,open_rate,click_rate,marketing_conversion_rate,sessions_lifetime,avg_events_per_session,avg_session_minutes,product_view_sessions,review_view_sessions,cart_sessions,checkout_sessions,web_purchase_sessions,days_since_last_session,session_conversion_rate,cart_to_purchase_rate,support_tickets,avg_resolution_hours,avg_csat,unresolved_tickets,churn_label_180d,purchase_propensity_label_30d
C00170,20,Female,Naperville,IL,Unknown,Electronics,Referral,1,0,0.737,0.51,378,0,4.0,1270.04,317.51,229.84,57.46,45.0,278.0,0.4316546762589928,0.0,0.0,1.0,670.97,2.0,955.12,Sports,624.16,4.0,9,2,0,1,11.666666666666666,8.83,0.2222222222222222,0.0,0.1111111111111111,12,4.5,7.254166666666666,8,6,4,2,2,32,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0,0
C00171,70,Male,Phoenix,AZ,Platinum,Electronics,Referral,1,1,0.482,0.614,775,0,12.0,3019.34,251.61166666666668,478.51,39.87583333333333,85.0,679.0,0.5301914580265096,0.0,0.0,1.0,41.92,2.0,134.13,Electronics,2068.98,6.0,8,2,1,0,17.5,4.235,0.25,0.125,0.0,12,3.4166666666666665,5.854166666666667,5,2,3,2,2,28,0.16666666666666666,0.6666666666666666,1.0,12.0,5.0,0.0,0,0
C00172,62,Non-binary,Denver,CO,Unknown,Sports,Paid Search,1,0,0.676,0.372,583,0,4.0,1272.04,318.01,278.31,69.5775,74.0,421.0,0.2850356294536817,0.0,0.0,1.0,86.7,2.0,634.38,Electronics,775.6700000000001,4.0,9,3,2,1,10.0,6.705,0.3333333333333333,0.2222222222222222,0.1111111111111111,10,4.0,5.798333333333334,6,5,2,1,1,146,0.1,0.5,1.0,6.5,3.0,0.0,0,0
C00173,65,Non-binary,Naperville,IL,Unknown,Beauty,Organic Search,1,1,0.825,0.465,209,0,1.0,235.49,235.49,44.75,44.75,26.0,0.0,1.0,1.0,235.49,1.0,235.49,1.0,235.49,Electronics,219.06,1.0,8,4,0,1,10.625,7.765,0.5,0.0,0.125,10,3.5,4.506666666666666,5,3,3,2,2,34,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,0,0
C00174,61,Male,Los Angeles,CA,Unknown,Pet,Direct,1,1,0.601,0.629,764,0,4.0,1539.5300000000002,384.88250000000005,226.64,56.66,110.0,303.0,0.39603960396039606,0.0,0.0,0.0,0.0,1.0,518.86,Pet,624.22,3.0,9,5,1,0,11.666666666666666,6.395,0.5555555555555556,0.1111111111111111,0.0,16,3.9375,5.502083333333333,11,4,2,1,1,33,0.0625,0.5,0.0,0.0,0.0,0.0,0,0
C00175,76,Non-binary,Seattle,WA,Unknown,Electronics,Direct,0,1,0.872,0.353,200,0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,9,3,1,1,13.333333333333334,4.435,0.3333333333333333,0.1111111111111111,0.1111111111111111,11,3.3636363636363638,5.504545454545454,5,4,4,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,1,0
C00176,56,Female,Houston,TX,Gold,Beauty,Affiliate,1,1,0.239,0.903,731,0,6.0,1642.37,273.7283333333333,189.13,31.521666666666665,30.0,593.0,0.30354131534569984,1.0,212.01,2.0,333.86,2.0,333.86,Beauty,805.65,5.0,10,8,5,1,12.5,8.15,0.8,0.5,0.1,17,4.764705882352941,7.729411764705882,7,6,10,8,8,109,0.47058823529411764,0.8,0.0,0.0,0.0,0.0,0,1
C00177,74,Male,Boulder,CO,Silver,Grocery,Paid Social,1,1,0.503,0.435,326,0,2.0,794.5,397.25,128.64,64.32,243.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Electronics,581.91,2.0,6,1,1,0,13.333333333333334,3.445,0.16666666666666666,0.16666666666666666,0.0,9,3.3333333333333335,5.198148148148149,5,3,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,1,0
C00178,25,Prefer not to say,Raleigh,NC,Silver,Electronics,Affiliate,1,1,0.381,0.276,142,0,1.0,248.85,248.85,71.01,71.01,16.0,0.0,1.0,1.0,248.85,1.0,248.85,1.0,248.85,Electronics,231.49,1.0,5,2,0,0,11.0,2.9099999999999997,0.4,0.0,0.0,9,3.6666666666666665,6.87962962962963,3,3,2,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0
C00179,31,Male,Naperville,IL,Silver,Baby,Organic Search,1,0,0.409,0.277,383,0,1.0,327.39,327.39,69.34,69.34,373.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grocery,304.55,1.0,11,0,0,0,8.636363636363637,4.91,0.0,0.0,0.0,10,3.5,5.628333333333333,3,1,3,2,2,0,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,1,0
C00180,58,Prefer not to say,Cambridge,MA,Unknown,Home,Paid Social,1,0,0.306,0.756,153,0,1.0,289.31,289.31,40.31,40.31,91.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,289.31,Beauty,269.13,1.0,8,5,3,1,15.0,5.14,0.625,0.375,0.125,5,5.0,9.126666666666667,5,5,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0,0
C00181,60,Female,San Francisco,CA,Unknown,Home,Paid Search,1,1,0.476,0.333,365,0,3.0,350.43,116.81,53.97,17.99,29.0,330.0,0.2727272727272727,1.0,34.65,1.0,34.65,1.0,34.65,Home,162.4,2.0,7,2,0,1,22.857142857142858,4.125,0.2857142857142857,0.0,0.14285714285714285,13,4.076923076923077,6.696153846153846,7,6,4,1,1,56,0.07692307692307693,0.25,0.0,0.0,0.0,0.0,0,0
C00182,53,Female,Boulder,CO,Silver,Beauty,Paid Search,1,0,0.311,0.11,512,0,6.0,1197.02,199.50333333333333,125.19,20.865,91.0,378.0,0.4761904761904762,0.0,0.0,0.0,0.0,2.0,428.53,Beauty,426.08,5.0,5,1,0,0,17.0,3.76,0.2,0.0,0.0,14,4.285714285714286,7.255952380952381,9,6,5,1,1,12,0.07142857142857142,0.2,0.0,0.0,0.0,0.0,0,0
C00183,47,Female,Buffalo,NY,Silver,Beauty,Direct,1,1,0.48,0.396,560,0,4.0,848.9300000000001,212.23250000000002,163.99,40.9975,52.0,250.0,0.48,0.0,0.0,1.0,307.4,2.0,485.7,Beauty,789.7,1.0,10,2,0,0,11.0,5.8149999999999995,0.2,0.0,0.0,9,4.666666666666667,7.953703703703703,8,6,2,0,0,137,0.0,0.0,1.0,3.5,5.0,0.0,0,0
C00184,60,Non-binary,Charlotte,NC,Silver,Grocery,Affiliate,1,0,0.58,0.283,169,0,1.0,47.69,47.69,8.29,8.29,156.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,47.69,Grocery,37.86,1.0,9,0,0,0,14.444444444444445,7.845,0.0,0.0,0.0,11,4.181818181818182,7.301515151515151,6,5,4,2,2,20,0.18181818181818182,0.5,0.0,0.0,0.0,0.0,0,0
C00185,46,Non-binary,Orlando,FL,Platinum,Pet,Referral,1,1,0.596,0.616,474,0,12.0,2540.24,211.68666666666664,442.86,36.905,16.0,453.0,0.794701986754967,2.0,409.52,5.0,947.76,6.0,1266.73,Pet,1422.17,4.0,7,3,0,0,13.571428571428571,4.43,0.42857142857142855,0.0,0.0,17,5.117647058823529,8.74313725490196,14,9,8,5,5,31,0.29411764705882354,0.625,3.0,6.633333333333333,4.0,0.0,0,1
C00186,67,Male,Austin,TX,Unknown,Beauty,Affiliate,1,0,0.504,0.571,291,0,3.0,471.97999999999996,157.32666666666665,112.97,37.656666666666666,23.0,36.0,2.5,1.0,187.39,3.0,471.97999999999996,3.0,471.97999999999996,Beauty,336.27,2.0,9,2,1,3,14.444444444444445,6.5,0.2222222222222222,0.1111111111111111,0.3333333333333333,5,4.8,7.733333333333334,5,3,1,0,0,92,0.0,0.0,0.0,0.0,0.0,0.0,0,1
C00187,50,Female,Phoenix,AZ,Unknown,Beauty,Affiliate,1,0,0.277,0.464,360,0,1.0,183.92,183.92,21.38,21.38,207.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Beauty,171.09,1.0,6,3,1,1,10.0,4.109999999999999,0.5,0.16666666666666666,0.16666666666666666,5,3.6,4.87,3,2,1,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0
C00188,31,Non-binary,Scottsdale,AZ,Gold,Beauty,Referral,0,0,0.705,0.654,769,0,5.0,944.5,188.9,220.22,44.044,100.0,617.0,0.24311183144246354,0.0,0.0,0.0,0.0,2.0,399.56,Beauty,592.39,3.0,8,1,1,0,15.0,5.18,0.125,0.125,0.0,8,4.75,8.291666666666666,6,3,4,1,1,32,0.125,0.25,0.0,0.0,0.0,0.0,0,0
C00189,76,Male,Naperville,IL,Gold,Apparel,Paid Social,1,1,0.438,0.647,872,0,10.0,3179.51,317.951,581.55,58.154999999999994,3.0,668.0,0.44910179640718567,3.0,662.49,4.0,1138.93,5.0,2084.41,Apparel,1666.51,5.0,9,3,0,1,13.333333333333334,5.51,0.3333333333333333,0.0,0.1111111111111111,12,5.0,8.95138888888889,8,6,6,5,5,48,0.4166666666666667,0.8333333333333334,2.0,5.3,4.5,0.0,0,1
C00190,60,Male,Raleigh,NC,Platinum,Beauty,Paid Social,1,1,0.459,0.311,419,0,8.0,3668.12,458.515,470.88,58.86,42.0,361.0,0.6648199445983379,0.0,0.0,3.0,873.5899999999999,4.0,1159.59,Beauty,3013.87,4.0,5,2,1,1,14.0,2.235,0.4,0.2,0.2,9,5.111111111111111,8.146296296296295,6,6,6,2,2,56,0.2222222222222222,0.3333333333333333,1.0,15.3,4.0,0.0,0,0
C00191,27,Female,Phoenix,AZ,Gold,Beauty,Paid Social,0,1,0.72,0.619,422,0,3.0,912.2099999999999,304.07,108.58999999999999,36.196666666666665,152.0,80.0,1.125,0.0,0.0,0.0,0.0,1.0,116.76,Sports,607.14,3.0,10,3,1,1,17.5,7.845,0.3,0.1,0.1,10,5.0,8.761666666666667,6,3,7,5,5,24,0.5,0.7142857142857143,0.0,0.0,0.0,0.0,0,0
C00192,32,Prefer not to say,Charlotte,NC,Unknown,Electronics,Affiliate,1,1,0.561,0.439,497,0,3.0,571.79,190.59666666666666,108.42999999999999,36.14333333333333,81.0,134.0,0.6716417910447761,0.0,0.0,1.0,77.87,2.0,363.0,Electronics,459.46000000000004,2.0,6,3,2,0,10.833333333333334,3.29,0.5,0.3333333333333333,0.0,8,4.875,7.497916666666667,4,3,5,3,3,42,0.375,0.6,0.0,0.0,0.0,0.0,0,0
C00193,75,Female,Denver,CO,Silver,Grocery,Organic Search,1,1,0.188,0.611,237,0,2.0,690.25,345.125,71.12,35.56,34.0,162.0,0.37037037037037035,0.0,0.0,1.0,364.18,1.0,364.18,Grocery,303.32,3.0,8,2,1,0,13.75,6.805,0.25,0.125,0.0,11,4.545454545454546,7.081818181818182,6,4,4,3,3,63,0.2727272727272727,0.75,0.0,0.0,0.0,0.0,0,1
C00194,55,Female,Boulder,CO,Unknown,Sports,Paid Search,1,0,0.849,0.25,295,0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,3,2,0,0,8.333333333333334,3.55,0.6666666666666666,0.0,0.0,6,5.166666666666667,9.261111111111111,5,4,4,0,0,139,0.0,0.0,0.0,0.0,0.0,0.0,1,0
C00195,55,Non-binary,Tacoma,WA,Unknown,Sports,Affiliate,1,1,0.581,0.913,827,0,4.0,1925.84,481.46,313.08,78.27,278.0,531.0,0.22598870056497175,0.0,0.0,0.0,0.0,0.0,0.0,Home,932.23,5.0,6,3,1,0,13.333333333333334,3.15,0.5,0.16666666666666666,0.0,18,3.6666666666666665,6.033333333333333,9,6,5,1,1,163,0.05555555555555555,0.2,0.0,0.0,0.0,0.0,1,0
C00196,43,Male,Boston,MA,Unknown,Sports,Direct,1,0,0.719,0.525,630,0,4.0,1175.95,293.9875,158.49,39.6225,209.0,380.0,0.31578947368421056,0.0,0.0,0.0,0.0,0.0,0.0,Sports,739.19,3.0,6,0,0,0,20.0,3.435,0.0,0.0,0.0,13,4.384615384615385,6.178205128205128,6,5,5,3,3,123,0.23076923076923078,0.6,0.0,0.0,0.0,0.0,1,0
C00197,70,Male,Dallas,TX,Gold,Sports,Affiliate,1,1,0.612,0.187,747,0,10.0,3735.86,373.586,699.63,69.963,43.0,687.0,0.4366812227074236,0.0,0.0,2.0,522.21,3.0,1003.75,Sports,2179.9,6.0,8,1,0,0,17.5,7.34,0.125,0.0,0.0,9,3.3333333333333335,3.9907407407407405,5,2,1,1,1,42,0.1111111111111111,1.0,1.0,11.2,4.0,0.0,0,0
C00198,29,Prefer not to say,Naperville,IL,Gold,Electronics,Organic Search,1,0,0.678,0.833,685,0,4.0,635.26,158.815,137.0,34.25,110.0,572.0,0.2097902097902098,0.0,0.0,0.0,0.0,1.0,206.25,Grocery,224.51,4.0,12,6,2,0,12.916666666666666,9.174999999999999,0.5,0.16666666666666666,0.0,16,4.9375,8.663541666666667,9,7,10,5,5,11,0.3125,0.5,0.0,0.0,0.0,0.0,0,0
C00199,30,Female,Seattle,WA,Gold,Pet,Organic Search,1,0,0.638,0.356,382,0,4.0,766.0,191.5,143.43,35.8575,30.0,122.0,0.9836065573770493,1.0,35.58,2.0,162.78,4.0,766.0,Home,316.07000000000005,3.0,7,0,0,0,18.571428571428573,4.395,0.0,0.0,0.0,11,5.0,8.91060606060606,8,6,5,4,4,25,0.36363636363636365,0.8,0.0,0.0,0.0,0.0,0,0
C00200,25,Non-binary,Raleigh,NC,Silver,Apparel,Direct,1,1,0.362,0.583,340,0,5.0,1737.85,347.57,189.27,37.854,189.0,141.0,1.0638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,Apparel,1227.39,3.0,6,1,1,0,17.5,4.93,0.16666666666666666,0.16666666666666666,0.0,11,4.545454545454546,8.115151515151515,8,5,3,1,1,60,0.09090909090909091,0.3333333333333333,1.0,9.8,5.0,0.0,1,0
